State,GMM_logp
nevada,-7.391907890818887
nevada,-7.391907890818887
nevada,-7.374849239133617
nevada,-7.330945974280881
nevada,-7.326713832634005
nevada,-7.330945974280881
nevada,-7.330945974280881
nevada,-4.0598193553105775
nevada,-4.3120904624494285
nevada,-4.3120904624494285
nevada,-4.3120904624494285
nevada,-7.326504165324075
nevada,-7.326504165324075
nevada,-7.326504165324075
nevada,-7.4987545635966235
nevada,-7.49995109092974
nevada,-7.49995109092974
nevada,-7.49995109092974
nevada,-7.49995109092974
nevada,-2.876002001099328
nevada,-2.876002001099328
nevada,-3.4782706200508517
nevada,-3.4782706200508517
nevada,-4.2865263199132
nevada,-4.2865263199132
nevada,-4.2865263199132
nevada,-4.2865263199132
nevada,-8.233052187834609
nevada,-8.233052187834609
nevada,-8.233052187834609
nevada,-8.233052187834609
nevada,-8.34694247349631
nevada,-8.34694247349631
new hampshire,-2.401274593173304
new hampshire,-3.9344897533539345
new hampshire,-2.401274593173304
new hampshire,-3.9344897533539345
new hampshire,-2.2544236219237517
new hampshire,-2.2544236219237517
new hampshire,-2.2544236219237517
new hampshire,-2.2544236219237517
new hampshire,-3.033990055955837
new hampshire,-3.033990055955837
new hampshire,-3.033990055955837
new hampshire,-3.033990055955837
new hampshire,-3.8676184746735585
new hampshire,-3.8676184746735585
new hampshire,-3.9401571434546465
new hampshire,-3.9401571434546465
new hampshire,-3.128976965118549
new hampshire,-3.128976965118549
new hampshire,-3.277727470205451
new hampshire,-3.277727470205451
new hampshire,-4.199874118119061
new hampshire,-4.199874118119061
new hampshire,-4.199874118119061
new hampshire,-4.199874118119061
new hampshire,-4.031633702424234
new hampshire,-4.031633702424234
new hampshire,-3.771794038821581
new hampshire,-4.031633702424234
new hampshire,-3.706171045136269
new hampshire,-3.706171045136269
new hampshire,-3.706171045136269
new hampshire,-3.706171045136269
new hampshire,-3.2869114607229104
new hampshire,-3.2869114607229104
new hampshire,-3.2869114607229104
new hampshire,-3.8015596339542297
new hampshire,-3.7712472360417584
new hampshire,-3.7712472360417584
new jersey,-2.491704662457714
new jersey,-4.090245659702741
new jersey,-4.090245659702741
new jersey,-4.090245659702741
new jersey,-3.9742701190749945
new jersey,-3.9742701190749945
new jersey,-3.9742701190749945
new jersey,-3.9742701190749945
new jersey,-3.927866693435104
new jersey,-3.927866693435104
new jersey,-2.328359446270892
new jersey,-2.328359446270892
new jersey,-2.4679780337514243
new jersey,-2.4438512746221366
new jersey,-2.4438512746221366
new jersey,-2.4438512746221366
new jersey,-2.8652291984475875
new jersey,-2.8652291984475875
new jersey,-2.8773106550316614
new jersey,-2.8773106550316614
new jersey,-2.998168161896468
new jersey,-2.998168161896468
new jersey,-3.1003816598275598
new jersey,-2.998168161896468
new jersey,-2.918417393186293
new jersey,-2.918417393186293
new jersey,-2.918417393186293
new jersey,-3.079645052843406
new jersey,-2.92843530322907
new jersey,-2.92843530322907
new jersey,-3.13452387404975
new jersey,-2.92843530322907
new jersey,-2.8874453567262344
new jersey,-3.0862749430130174
new jersey,-3.0862749430130174
new jersey,-3.0862749430130174
new jersey,-2.686844968339698
new jersey,-2.686844968339698
new mexico,-2.1272711035865646
new mexico,-2.1272711035865646
new mexico,-2.1272711035865646
new mexico,-2.103720380899183
new mexico,-1.9780849012054502
new mexico,-2.040478419195597
new mexico,-1.9780849012054502
new mexico,-1.9780849012054502
new mexico,-2.137313462385516
new mexico,-2.051361082889757
new mexico,-2.137313462385516
new mexico,-2.137313462385516
new mexico,-2.0182631026017104
new mexico,-2.128527540348897
new mexico,-2.128527540348897
new mexico,-2.128527540348897
new mexico,-2.165697675099888
new mexico,-2.165697675099888
new mexico,-2.165697675099888
new mexico,-2.3558646623921766
new mexico,-2.360667146906463
new mexico,-2.360667146906463
new mexico,-2.360667146906463
new mexico,-2.1612956368390015
new mexico,-2.830637286528049
new mexico,-2.830637286528049
new mexico,-2.830637286528049
new mexico,-2.830637286528049
new mexico,-2.7568854925717754
new mexico,-2.7568854925717754
new mexico,-2.7568854925717754
new mexico,-2.7568854925717754
new mexico,-2.4517489650891013
new mexico,-2.4517489650891013
new mexico,-2.4517489650891013
new mexico,-2.4517489650891013
new mexico,-7.4012549260947464
new mexico,-7.644238989213763
new york,-4.199998963310514
new york,-4.199998963310514
new york,-4.199998963310514
new york,-4.199998963310514
new york,-4.082933804454414
new york,-4.082933804454414
new york,-4.082933804454414
new york,-4.082933804454414
new york,-4.344690950103026
new york,-4.344690950103026
new york,-4.344690950103026
new york,-4.344690950103026
new york,-5.68887131556179
new york,-5.68887131556179
new york,-5.68887131556179
new york,-5.68887131556179
new york,-5.032609295970994
new york,-5.032609295970994
new york,-5.032609295970994
new york,-5.032609295970994
new york,-3.605935190327268
new york,-3.605935190327268
new york,-3.605935190327268
new york,-3.605935190327268
new york,-3.428473797175347
new york,-3.428473797175347
new york,-3.428473797175347
new york,-3.428473797175347
new york,-2.9886861407101657
new york,-2.891002474338025
new york,-2.891002474338025
new york,-2.891002474338025
new york,-6.30177008823723
new york,-6.1155050170062
new york,-6.1155050170062
new york,-6.0405901938349436
new york,-7.59923320576034
new york,-7.343840005412595
north carolina,-2.317226404654674
north carolina,-2.317226404654674
north carolina,-2.317226404654674
north carolina,-2.317226404654674
north carolina,-1.9662558672405115
north carolina,-1.9662558672405115
north carolina,-1.9662558672405115
north carolina,-1.9662558672405115
north carolina,-2.04299171549048
north carolina,-2.04299171549048
north carolina,-2.0553735517663205
north carolina,-2.0553735517663205
north carolina,-2.17412634001202
north carolina,-2.2600443904733627
north carolina,-2.2600443904733627
north carolina,-2.2600443904733627
north carolina,-2.2026344370878053
north carolina,-2.2026344370878053
north carolina,-2.2026344370878053
north carolina,-2.2026344370878053
north carolina,-2.2096546119361404
north carolina,-2.4017763200596334
north carolina,-2.4017763200596334
north carolina,-2.2096546119361404
north carolina,-2.383202727229216
north carolina,-2.383202727229216
north carolina,-2.383202727229216
north carolina,-2.383202727229216
north carolina,-2.4727887094626984
north carolina,-2.4727887094626984
north carolina,-2.4727887094626984
north carolina,-2.4727887094626984
north carolina,-2.343190625568578
north carolina,-2.343190625568578
north carolina,-2.5924031964134233
north carolina,-2.5924031964134233
north carolina,-7.577477702439788
north carolina,-7.577477702439788
north dakota,-3.613946377238876
north dakota,-3.613946377238876
north dakota,-3.613946377238876
north dakota,-3.613946377238876
north dakota,-3.548706506560645
north dakota,-3.548706506560645
north dakota,-3.548706506560645
north dakota,-3.548706506560645
north dakota,-3.809982603605342
north dakota,-3.809982603605342
north dakota,-3.809982603605342
north dakota,-3.809982603605342
north dakota,-5.402834597408688
north dakota,-5.402834597408688
north dakota,-5.402834597408688
north dakota,-5.402834597408688
north dakota,-4.616446332268505
north dakota,-4.616446332268505
north dakota,-4.616446332268505
north dakota,-3.395703089346095
north dakota,-2.078395640773969
north dakota,-2.078395640773969
north dakota,-3.6451785407149573
north dakota,-3.6451785407149573
north dakota,-2.5470354837781137
north dakota,-4.232210648259476
north dakota,-4.232210648259476
north dakota,-2.5470354837781137
north dakota,-11.178281248504309
north dakota,-8.25149888457064
north dakota,-8.25149888457064
north dakota,-8.25149888457064
north dakota,-4.059313060896881
north dakota,-2.270176408491077
north dakota,-4.059313060896881
north dakota,-4.059313060896881
north dakota,-3.510350148297756
north dakota,-3.510350148297756
ohio,-3.7895368787631196
ohio,-3.7895368787631196
ohio,-3.7895368787631196
ohio,-3.7895368787631196
ohio,-3.606008535539662
ohio,-2.1122004766839404
ohio,-2.1122004766839404
ohio,-2.1122004766839404
ohio,-2.208075025604153
ohio,-2.208075025604153
ohio,-2.208075025604153
ohio,-2.208075025604153
ohio,-2.103763113226402
ohio,-2.103763113226402
ohio,-2.103763113226402
ohio,-2.103763113226402
ohio,-7.154059061764338
ohio,-7.154059061764338
ohio,-7.115766144769735
ohio,-7.115766144769735
ohio,-7.188267885197564
ohio,-7.188267885197564
ohio,-7.144928203073818
ohio,-7.188267885197564
ohio,-4.788720520582649
ohio,-4.788720520582649
ohio,-4.673335917655016
ohio,-4.788720520582649
ohio,-3.578918934257029
ohio,-3.578918934257029
ohio,-3.578918934257029
ohio,-3.578918934257029
ohio,-6.978729885078848
ohio,-6.978729885078848
ohio,-6.978729885078848
ohio,-6.978729885078848
ohio,-8.408674504345557
ohio,-8.408674504345557
oklahoma,-6.156202277655039
oklahoma,-6.156202277655039
oklahoma,-6.156202277655039
oklahoma,-6.156202277655039
oklahoma,-5.466209473472678
oklahoma,-5.466209473472678
oklahoma,-5.466209473472678
oklahoma,-5.466209473472678
oklahoma,-10.047606952652814
oklahoma,-10.047606952652814
oklahoma,-7.6343132662448845
oklahoma,-10.047606952652814
oklahoma,-6.842083042855788
oklahoma,-6.842083042855788
oklahoma,-6.842083042855788
oklahoma,-6.798954156240895
oklahoma,-7.758937901227614
oklahoma,-7.661584788714032
oklahoma,-7.661584788714032
oklahoma,-7.661584788714032
oklahoma,-8.015248213170329
oklahoma,-8.015248213170329
oklahoma,-8.015248213170329
oklahoma,-7.966429327391685
oklahoma,-7.641094615971426
oklahoma,-7.641094615971426
oklahoma,-7.641094615971426
oklahoma,-7.641094615971426
oklahoma,-4.945133528420828
oklahoma,-4.9416022326656295
oklahoma,-4.9416022326656295
oklahoma,-4.9416022326656295
oklahoma,-3.5670834764666335
oklahoma,-3.5670834764666335
oklahoma,-3.5670834764666335
oklahoma,-3.5670834764666335
oklahoma,-3.6592030171637595
oklahoma,-3.6592030171637595
oregon,-2.2040498869973266
oregon,-2.2209656595405156
oregon,-2.2040498869973266
oregon,-2.2040498869973266
oregon,-2.1172948623259904
oregon,-2.1172948623259904
oregon,-2.1172948623259904
oregon,-2.1172948623259904
oregon,-2.23557198313309
oregon,-2.1858713454983274
oregon,-2.23557198313309
oregon,-2.23557198313309
oregon,-2.2504147172704454
oregon,-2.2504147172704454
oregon,-2.4353176449732876
oregon,-2.2504147172704454
oregon,-5.164672975288417
oregon,-5.164672975288417
oregon,-5.164672975288417
oregon,-5.315244891611441
oregon,-4.1077082327113805
oregon,-4.1077082327113805
oregon,-4.1077082327113805
oregon,-4.1077082327113805
oregon,-3.4744205124652576
oregon,-3.4744205124652576
oregon,-3.4744205124652576
oregon,-3.4744205124652576
oregon,-3.3748480130610243
oregon,-3.913193938333747
oregon,-3.913193938333747
oregon,-3.913193938333747
oregon,-3.997889476255731
oregon,-3.997889476255731
oregon,-3.997889476255731
oregon,-3.997889476255731
oregon,-3.3389558349857236
oregon,-3.3389558349857236
pennsylvania,-3.5565801781883897
pennsylvania,-3.5565801781883897
pennsylvania,-3.5565801781883897
pennsylvania,-3.5565801781883897
pennsylvania,-3.863960481244368
pennsylvania,-3.863960481244368
pennsylvania,-3.863960481244368
pennsylvania,-3.863960481244368
pennsylvania,-4.914643388852804
pennsylvania,-4.914643388852804
pennsylvania,-4.914643388852804
pennsylvania,-4.914643388852804
pennsylvania,-4.287573461205323
pennsylvania,-4.287573461205323
pennsylvania,-3.1078105960849207
pennsylvania,-3.1078105960849207
pennsylvania,-3.1017662079965884
pennsylvania,-3.1017662079965884
pennsylvania,-3.1017662079965884
pennsylvania,-3.1165687519222716
pennsylvania,-2.5973245578006012
pennsylvania,-2.5973245578006012
pennsylvania,-2.5973245578006012
pennsylvania,-2.5973245578006012
pennsylvania,-2.002558474486322
pennsylvania,-2.002558474486322
pennsylvania,-1.9932706696535853
pennsylvania,-2.002558474486322
pennsylvania,-4.76820326660464
pennsylvania,-4.76820326660464
pennsylvania,-4.8506251887272
pennsylvania,-4.8506251887272
pennsylvania,-7.32537745335578
pennsylvania,-7.277745052844667
pennsylvania,-7.277745052844667
pennsylvania,-7.277745052844667
pennsylvania,-7.918008177980766
pennsylvania,-7.918008177980766
rhode island,-2.293898484665588
rhode island,-2.3945446925623703
rhode island,-2.3945446925623703
rhode island,-2.3945446925623703
rhode island,-2.4145354882046735
rhode island,-2.4145354882046735
rhode island,-2.3168566004176245
rhode island,-2.3168566004176245
rhode island,-2.9820753389181145
rhode island,-3.113607255843951
rhode island,-2.9820753389181145
rhode island,-2.9820753389181145
rhode island,-2.3039111754078307
rhode island,-2.3039111754078307
rhode island,-2.3039111754078307
rhode island,-2.3039111754078307
rhode island,-3.3938899257310897
rhode island,-3.3938899257310897
rhode island,-3.3938899257310897
rhode island,-3.399004678790727
rhode island,-3.3850488946664967
rhode island,-3.3850488946664967
rhode island,-3.3850488946664967
rhode island,-3.3850488946664967
rhode island,-4.859559069024728
rhode island,-4.859559069024728
rhode island,-4.859559069024728
rhode island,-5.030783184416626
rhode island,-6.084656850477825
rhode island,-6.084656850477825
rhode island,-6.084656850477825
rhode island,-6.084656850477825
rhode island,-5.192967938723271
rhode island,-5.192967938723271
rhode island,-5.6730485759538265
rhode island,-5.192967938723271
rhode island,-8.347087576368457
rhode island,-9.133469537057843
south carolina,-2.495877057577668
south carolina,-2.495877057577668
south carolina,-2.495877057577668
south carolina,-2.495877057577668
south carolina,-2.0915141750685917
south carolina,-2.0915141750685917
south carolina,-2.0915141750685917
south carolina,-2.0915141750685917
south carolina,-2.297658888218988
south carolina,-2.297658888218988
south carolina,-2.3535031754108187
south carolina,-2.3535031754108187
south carolina,-2.608151831434233
south carolina,-2.608151831434233
south carolina,-2.7652627457623415
south carolina,-2.7652627457623415
south carolina,-2.765799669913053
south carolina,-2.765799669913053
south carolina,-2.765799669913053
south carolina,-3.013634630191623
south carolina,-2.8157635794702225
south carolina,-2.8157635794702225
south carolina,-2.8157635794702225
south carolina,-2.8157635794702225
south carolina,-2.73097905693179
south carolina,-2.73097905693179
south carolina,-2.73097905693179
south carolina,-2.73097905693179
south carolina,-2.624922717863749
south carolina,-2.8953834568752277
south carolina,-2.8953834568752277
south carolina,-2.8953834568752277
south carolina,-2.928781295066227
south carolina,-2.928781295066227
south carolina,-2.928781295066227
south carolina,-2.928781295066227
south carolina,-7.595803126259432
south carolina,-7.595803126259432
south dakota,-11.819093338473776
south dakota,-11.819093338473776
south dakota,-11.819093338473776
south dakota,-11.819093338473776
south dakota,-11.096956824444607
south dakota,-11.096956824444607
south dakota,-11.096956824444607
south dakota,-11.096956824444607
south dakota,-11.252515096369473
south dakota,-11.252515096369473
south dakota,-7.700392652098977
south dakota,-7.700392652098977
south dakota,-7.386516519984763
south dakota,-7.386516519984763
south dakota,-7.26223013554206
south dakota,-7.26223013554206
south dakota,-7.170291144463878
south dakota,-7.170291144463878
south dakota,-7.14717544596654
south dakota,-7.189109506771429
south dakota,-2.9903431860742455
south dakota,-2.9903431860742455
south dakota,-3.2388093778715303
south dakota,-2.9903431860742455
south dakota,-7.148822428039336
south dakota,-7.270883137615683
south dakota,-7.270883137615683
south dakota,-7.270883137615683
south dakota,-7.262687571092069
south dakota,-7.262687571092069
south dakota,-7.515325335432759
south dakota,-7.342086294638382
south dakota,-7.382530433887037
south dakota,-7.382530433887037
south dakota,-7.382530433887037
south dakota,-7.369476610336052
south dakota,-7.5128331852302255
south dakota,-7.5128331852302255
tennessee,-2.952122936723529
tennessee,-2.952122936723529
tennessee,-2.952122936723529
tennessee,-4.1213677422732795
tennessee,-2.2593849590151454
tennessee,-2.2593849590151454
tennessee,-2.2593849590151454
tennessee,-2.2593849590151454
tennessee,-2.514284338376972
tennessee,-2.514284338376972
tennessee,-2.518607140222764
tennessee,-2.518607140222764
tennessee,-3.269635670094031
tennessee,-3.269635670094031
tennessee,-3.323593088044518
tennessee,-3.323593088044518
tennessee,-2.663484500262503
tennessee,-2.663484500262503
tennessee,-2.663484500262503
tennessee,-2.663484500262503
tennessee,-2.1818177381490047
tennessee,-2.1818177381490047
tennessee,-2.1818177381490047
tennessee,-2.1818177381490047
tennessee,-2.245831610551319
tennessee,-2.1467591027366364
tennessee,-2.1467591027366364
tennessee,-2.245831610551319
tennessee,-2.240229644057991
tennessee,-2.2923500603105142
tennessee,-2.2923500603105142
tennessee,-2.240229644057991
tennessee,-2.1221682539069673
tennessee,-2.1221682539069673
tennessee,-2.1221682539069673
tennessee,-2.1221682539069673
tennessee,-7.1573492692757545
tennessee,-7.20209078711441
texas,-4.1570110325792795
texas,-4.1570110325792795
texas,-4.1570110325792795
texas,-4.1570110325792795
texas,-4.320022909586156
texas,-4.320022909586156
texas,-4.320022909586156
texas,-4.320022909586156
texas,-6.674763052455984
texas,-6.674763052455984
texas,-6.674763052455984
texas,-6.674763052455984
texas,-9.159868909483054
texas,-9.159868909483054
texas,-7.394408477696148
texas,-7.394408477696148
texas,-4.7948402754109365
texas,-4.7948402754109365
texas,-4.7948402754109365
texas,-4.852736299777889
texas,-2.892817304135387
texas,-2.892817304135387
texas,-2.892817304135387
texas,-2.892817304135387
texas,-3.5168480161208664
texas,-3.5168480161208664
texas,-3.5168480161208664
texas,-3.5168480161208664
texas,-2.3145527802877925
texas,-2.307345394295475
texas,-2.307345394295475
texas,-2.3145527802877925
texas,-7.609453262375903
texas,-7.338741532105793
texas,-7.338741532105793
texas,-7.338741532105793
texas,-7.984400174499035
texas,-7.984400174499035
utah,-8.039833714341832
utah,-8.039833714341832
utah,-8.039833714341832
utah,-8.171185007274646
utah,-3.5959346426470296
utah,-3.6827175440562185
utah,-3.6827175440562185
utah,-3.6827175440562185
utah,-6.934022879559361
utah,-6.886596303966039
utah,-6.934022879559361
utah,-6.934022879559361
utah,-3.261628262418901
utah,-2.960751906342577
utah,-3.261628262418901
utah,-3.089717537536668
utah,-3.5176083393272193
utah,-3.5176083393272193
utah,-3.645356248684741
utah,-3.8351232476824455
utah,-7.633217668558909
utah,-7.633217668558909
utah,-7.633217668558909
utah,-7.633217668558909
utah,-8.470908788998829
utah,-8.470908788998829
utah,-8.470908788998829
utah,-8.470908788998829
utah,-9.014266206200949
utah,-9.014266206200949
utah,-9.014266206200949
utah,-9.014266206200949
utah,-11.219062384429732
utah,-11.219062384429732
utah,-11.219062384429732
utah,-11.44278979429297
utah,-30.32818901393668
utah,-30.32818901393668
vermont,-2.3493198870935794
vermont,-3.782391394562885
vermont,-2.3493198870935794
vermont,-3.782391394562885
vermont,-2.1284745227305333
vermont,-2.1284745227305333
vermont,-3.7626866477845455
vermont,-2.1284745227305333
vermont,-2.1482714336564985
vermont,-2.1482714336564985
vermont,-2.1482714336564985
vermont,-2.1482714336564985
vermont,-1.9850360959004014
vermont,-1.9747463218062185
vermont,-1.9747463218062185
vermont,-1.9850360959004014
vermont,-2.278005121941254
vermont,-2.278005121941254
vermont,-2.279398160727176
vermont,-2.279398160727176
vermont,-2.415664035454064
vermont,-2.377052316592514
vermont,-2.3770932857023244
vermont,-2.415664035454064
vermont,-2.2904689229050463
vermont,-2.2494085897274174
vermont,-2.2494085897274174
vermont,-2.2904689229050463
vermont,-2.582377518258695
vermont,-2.582377518258695
vermont,-2.657639685802546
vermont,-2.657639685802546
vermont,-5.497191796677273
vermont,-5.512135607651339
vermont,-5.512135607651339
vermont,-5.512135607651339
vermont,-2.1894721562888892
vermont,-2.1894721562888892
virginia,-4.481391971452283
virginia,-4.562200471992169
virginia,-4.481391971452283
virginia,-4.481391971452283
virginia,-7.173390575345315
virginia,-7.173390575345315
virginia,-7.237047144342595
virginia,-7.173390575345315
virginia,-7.316466409248861
virginia,-7.402967367049978
virginia,-7.316466409248861
virginia,-7.316466409248861
virginia,-7.560331335721036
virginia,-7.560331335721036
virginia,-7.560331335721036
virginia,-7.560331335721036
virginia,-7.160395395178689
virginia,-7.160395395178689
virginia,-7.160395395178689
virginia,-7.269118266599235
virginia,-7.304506773098832
virginia,-7.304506773098832
virginia,-7.557126126611446
virginia,-7.304506773098832
virginia,-7.5887638776666595
virginia,-7.5887638776666595
virginia,-7.5887638776666595
virginia,-7.5887638776666595
virginia,-7.594390038122456
virginia,-8.272658976720242
virginia,-8.272658976720242
virginia,-8.272658976720242
virginia,-8.383967269219351
virginia,-8.383967269219351
virginia,-8.383967269219351
virginia,-8.383967269219351
virginia,-8.629118208398097
virginia,-8.629118208398097
washington,-2.914506805934841
washington,-2.914506805934841
washington,-2.914506805934841
washington,-2.88244706280498
washington,-2.9821408284484288
washington,-2.9821408284484288
washington,-3.1126379609092516
washington,-3.1126379609092516
washington,-4.62105821774251
washington,-4.236910156536758
washington,-4.62105821774251
washington,-4.62105821774251
washington,-4.199599775538928
washington,-4.199599775538928
washington,-4.484914549130796
washington,-4.484914549130796
washington,-5.613882401339397
washington,-5.613882401339397
washington,-5.613882401339397
washington,-5.613882401339397
washington,-4.685056890919069
washington,-4.685056890919069
washington,-4.685056890919069
washington,-4.685056890919069
washington,-5.643845825551717
washington,-5.643845825551717
washington,-5.643845825551717
washington,-5.643845825551717
washington,-4.716668494868338
washington,-4.716668494868338
washington,-4.716668494868338
washington,-4.716668494868338
washington,-6.491779928933196
washington,-6.491779928933196
washington,-6.491779928933196
washington,-6.491779928933196
washington,-8.165183950069247
washington,-8.165183950069247
west virginia,-6.942311900099751
west virginia,-6.942311900099751
west virginia,-6.942311900099751
west virginia,-6.942311900099751
west virginia,-3.8017712456886157
west virginia,-3.8017712456886157
west virginia,-3.8017712456886157
west virginia,-2.103804292230567
west virginia,-3.8903819735238008
west virginia,-3.8903819735238008
west virginia,-2.168426483612148
west virginia,-2.168426483612148
west virginia,-2.1229479226901913
west virginia,-2.1229479226901913
west virginia,-2.049873224715212
west virginia,-2.1229479226901913
west virginia,-1.955987507902969
west virginia,-1.955987507902969
west virginia,-1.955987507902969
west virginia,-1.9494655999127037
west virginia,-2.131018131408555
west virginia,-2.1492708596795533
west virginia,-2.1492708596795533
west virginia,-2.1492708596795533
west virginia,-2.49981585853618
west virginia,-2.49981585853618
west virginia,-2.4753784982509384
west virginia,-2.4753784982509384
west virginia,-2.0742673052998835
west virginia,-2.0742673052998835
west virginia,-2.057967913175121
west virginia,-2.057967913175121
west virginia,-8.381854033754436
west virginia,-8.228204353735704
west virginia,-8.228204353735704
west virginia,-8.228204353735704
west virginia,-2.577256503094156
west virginia,-2.5641607665574617
wisconsin,-4.338996847265809
wisconsin,-4.338996847265809
wisconsin,-4.338996847265809
wisconsin,-4.338996847265809
wisconsin,-4.085490241551605
wisconsin,-4.085490241551605
wisconsin,-4.085490241551605
wisconsin,-4.085490241551605
wisconsin,-3.4954756432079717
wisconsin,-3.4954756432079717
wisconsin,-3.4954756432079717
wisconsin,-3.4954756432079717
wisconsin,-3.4924389725407705
wisconsin,-3.4924389725407705
wisconsin,-3.4924389725407705
wisconsin,-3.4924389725407705
wisconsin,-2.252248433005743
wisconsin,-2.252248433005743
wisconsin,-2.252248433005743
wisconsin,-2.196447192400224
wisconsin,-2.0667213029288156
wisconsin,-2.0667213029288156
wisconsin,-2.0667213029288156
wisconsin,-2.110733346642916
wisconsin,-1.9984169377626064
wisconsin,-1.9923678664117743
wisconsin,-1.9923678664117743
wisconsin,-1.9923678664117743
wisconsin,-2.388396699068039
wisconsin,-2.4166412545542566
wisconsin,-2.4166412545542566
wisconsin,-2.4166412545542566
wisconsin,-3.8136096732585067
wisconsin,-3.863899221408752
wisconsin,-3.863899221408752
wisconsin,-3.863899221408752
wisconsin,-7.716019331551982
wisconsin,-7.716019331551982
wyoming,-4.593844103119056
wyoming,-4.593844103119056
wyoming,-4.593844103119056
wyoming,-4.593844103119056
wyoming,-2.826755086459431
wyoming,-2.826755086459431
wyoming,-2.826755086459431
wyoming,-2.826755086459431
wyoming,-2.535199990718028
wyoming,-4.405407450976493
wyoming,-2.535199990718028
wyoming,-2.535199990718028
wyoming,-2.5155371398652133
wyoming,-2.5155371398652133
wyoming,-2.412570079497614
wyoming,-2.412570079497614
wyoming,-2.2067047941381013
wyoming,-2.2306726200999236
wyoming,-2.2067047941381013
wyoming,-2.2102086610581373
wyoming,-2.5082616430425064
wyoming,-2.5082616430425064
wyoming,-2.51407664774079
wyoming,-2.51407664774079
wyoming,-2.189423540120036
wyoming,-2.189423540120036
wyoming,-2.193786303129673
wyoming,-2.193786303129673
wyoming,-2.297000059266327
wyoming,-2.297000059266327
wyoming,-2.297000059266327
wyoming,-2.3246111847134143
wyoming,-2.3872301836776297
wyoming,-2.3577427945660383
wyoming,-2.3577427945660383
wyoming,-2.3577427945660383
wyoming,-3.1115721868458492
wyoming,-3.1115721868458492
