"year","month","EPUType","State","EPU_value"
2015,3,"State","FL",86.7494842783885
2015,3,"Composite","FL",152.55943786889
2015,3,"National","GA",62.2447171023541
2015,3,"State","GA",55.3286374243148
2015,3,"Composite","GA",117.573354526669
2015,3,"National","IA",48.3459351994054
2015,3,"State","IA",30.2162094996284
2015,3,"Composite","IA",60.4324189992568
2015,3,"National","ID",88.312818445405
2015,3,"State","ID",88.312818445405
2015,3,"Composite","ID",132.469227668107
2015,3,"National","IL",109.623706219072
2015,3,"State","IL",99.0829652364691
2015,3,"Composite","IL",174.976300311212
2015,3,"National","IN",55.986565382619
2015,3,"State","IN",30.5381265723377
2015,3,"Composite","IN",81.4350041929004
2015,3,"National","KS",71.6573923020787
2015,3,"State","KS",143.314784604157
2015,3,"Composite","KS",153.551554933026
2015,3,"National","KY",77.5529447729533
2015,3,"State","KY",34.4679754546459
2015,3,"Composite","KY",77.5529447729533
2015,3,"National","LA",157.735102663521
2015,3,"State","LA",57.3582191503713
2015,3,"Composite","LA",172.074657451114
2015,3,"National","MA",52.9447683882684
2015,3,"State","MA",62.2879628097275
2015,3,"Composite","MA",80.9743516526457
2015,3,"National","MD",94.6158971246667
2015,3,"State","MD",37.8463588498667
2015,3,"Composite","MD",113.5390765496
2015,3,"National","ME",95.399395077157
2015,3,"State","ME",79.4994958976309
2015,3,"Composite","ME",111.299294256683
2015,3,"National","MI",0
2015,3,"State","MI",61.6140920451092
2015,3,"Composite","MI",61.6140920451092
2015,3,"National","MN",81.3095032111801
2015,3,"State","MN",73.178552890062
2015,3,"Composite","MN",121.96425481677
2015,3,"National","MO",59.441938336871
2015,3,"State","MO",59.441938336871
2015,3,"Composite","MO",81.7326652131976
2015,3,"National","MT",13.3464251595666
2015,3,"State","MT",26.6928503191331
2015,3,"Composite","MT",26.6928503191331
2015,3,"National","NC",50.6326099127452
2015,3,"State","NC",113.923372303677
2015,3,"Composite","NC",156.117213897631
2015,3,"National","ND",20.2366163443763
2015,3,"State","ND",10.1183081721882
2015,3,"Composite","ND",20.2366163443763
2015,3,"National","NE",62.4946889219717
2015,3,"State","NE",15.6236722304929
2015,3,"Composite","NE",62.4946889219717
2015,3,"National","NH",60.4794364128102
2015,3,"State","NH",80.6392485504136
2015,3,"Composite","NH",120.95887282562
2015,3,"National","NJ",59.3432951758171
2015,3,"State","NJ",83.0806132461439
2015,3,"Composite","NJ",118.686590351634
2015,3,"National","NM",52.4972113402638
2015,3,"State","NM",52.4972113402638
2015,3,"Composite","NM",104.994422680528
2015,3,"National","NY",28.1196757003946
2015,3,"State","NY",56.2393514007891
2015,3,"Composite","NY",76.3248340439281
2015,3,"National","OH",63.7975722508065
2015,3,"State","OH",63.7975722508065
2015,3,"Composite","OH",95.6963583762098
2015,3,"National","OK",89.2914725936408
2015,3,"State","OK",81.1740659942189
2015,3,"Composite","OK",137.995912190172
2015,3,"National","OR",12.9297643913246
2015,3,"State","OR",68.9587434203979
2015,3,"Composite","OR",73.2686648841728
2015,3,"National","PA",39.6693306408783
2015,3,"State","PA",19.8346653204392
2015,3,"Composite","PA",55.5370628972296
2015,3,"National","RI",79.1836434864045
2015,3,"State","RI",31.6734573945618
2015,3,"Composite","RI",110.857100880966
2015,3,"National","SC",49.2997101216442
2015,3,"State","SC",60.2552012597873
2015,3,"Composite","SC",82.1661835360736
2015,3,"National","TN",18.2394630955683
2015,3,"State","TN",9.11973154778413
2015,3,"Composite","TN",27.3591946433524
2015,3,"National","TX",57.9141763253846
2015,3,"State","TX",41.0225415638141
2015,3,"Composite","TX",82.0450831276282
2015,3,"National","UT",61.8386697561129
2015,3,"State","UT",30.9193348780565
2015,3,"Composite","UT",69.568503475627
2015,3,"National","VA",35.3826524120747
2015,3,"State","VA",48.6511470666028
2015,3,"Composite","VA",75.1881363756588
2015,3,"National","WA",51.105238534854
2015,3,"State","WA",28.39179918603
2015,3,"Composite","WA",68.140318046472
2015,3,"National","WI",84.7043410167337
2015,3,"State","WI",48.4024805809907
2015,3,"Composite","WI",121.006201452477
2015,3,"National","WV",75.4273535937069
2015,3,"State","WV",75.4273535937069
2015,3,"Composite","WV",109.712514318119
2015,4,"National","AK",83.9561809993107
2015,4,"State","AK",235.07730679807
2015,4,"Composite","AK",268.659779197794
2015,4,"National","AL",43.1557224571275
2015,4,"State","AL",10.7889306142819
2015,4,"Composite","AL",53.9446530714094
2015,4,"National","CA",54.1591801495116
2015,4,"State","CA",63.6370366756761
2015,4,"Composite","CA",101.548462780334
2015,4,"National","CO",62.386000701156
2015,4,"State","CO",41.590667134104
2015,4,"Composite","CO",72.783667484682
2015,4,"National","CT",70.9485783279172
2015,4,"State","CT",85.1382939935006
2015,4,"Composite","CT",137.167251433973
2015,4,"National","FL",92.9019456058853
2015,4,"State","FL",74.3215564847082
2015,4,"Composite","FL",136.256186888632
2015,4,"National","GA",79.6036853901929
2015,4,"State","GA",6.63364044918274
2015,4,"Composite","GA",86.2373258393756
2015,4,"National","IA",68.4590573710428
2015,4,"State","IA",22.8196857903476
2015,4,"Composite","IA",79.8689002662166
2015,4,"National","ID",30.7229100788944
2015,4,"State","ID",30.7229100788944
2015,4,"Composite","ID",46.0843651183416
2015,4,"National","IL",82.6441385727088
2015,4,"State","IL",38.4391342198646
2015,4,"Composite","IL",107.629575815621
2015,4,"National","IN",108.899023618263
2015,4,"State","IN",18.9389606292632
2015,4,"Composite","IN",123.103244090211
2015,4,"National","KS",81.1999243643086
2015,4,"State","KS",71.0499338187701
2015,4,"Composite","KS",111.649896000924
2015,4,"National","KY",94.264951895769
2015,4,"State","KY",34.2781643257342
2015,4,"Composite","KY",94.264951895769
2015,4,"National","LA",45.1867775586981
2015,4,"State","LA",165.68485104856
2015,4,"Composite","LA",195.809369421025
2015,4,"National","MA",85.1540048751426
2015,4,"State","MA",58.7268999138915
2015,4,"Composite","MA",114.517454832088
2015,4,"National","MD",115.519378371706
2015,4,"State","MD",62.2027422001496
2015,4,"Composite","MD",142.177696457485
2015,4,"National","ME",16.5420598895232
2015,4,"State","ME",33.0841197790464
2015,4,"Composite","ME",33.0841197790464
2015,4,"National","MI",52.0948719167045
2015,4,"State","MI",22.3263736785876
2015,4,"Composite","MI",66.979121035763
2015,4,"National","MN",80.7145739943899
2015,4,"State","MN",80.7145739943899
2015,4,"Composite","MN",153.357690589341
2015,4,"National","MO",58.2534058929284
2015,4,"State","MO",58.2534058929284
2015,4,"Composite","MO",87.3801088393926
2015,4,"National","MT",88.4619939394958
2015,4,"State","MT",88.4619939394958
2015,4,"Composite","MT",101.099421645138
2015,4,"National","NC",59.5371018613181
2015,4,"State","NC",68.0424021272207
2015,4,"Composite","NC",119.074203722636
2015,4,"National","ND",40.69592609958
2015,4,"State","ND",20.34796304979
2015,4,"Composite","ND",61.04388914937
2015,4,"National","NE",66.3890167182963
2015,4,"State","NE",99.5835250774445
2015,4,"Composite","NE",116.180779257019
2015,4,"National","NH",124.154811547697
2015,4,"State","NH",124.154811547697
2015,4,"Composite","NH",186.232217321546
2015,4,"National","NJ",17.745410537043
2015,4,"State","NJ",11.830273691362
2015,4,"Composite","NJ",29.5756842284049
2015,4,"National","NM",82.293488248412
2015,4,"State","NM",41.146744124206
2015,4,"Composite","NM",109.724650997883
2015,4,"National","NY",65.0719032448645
2015,4,"State","NY",40.6699395280403
2015,4,"Composite","NY",97.6078548672967
2015,4,"National","OH",87.4795572361772
2015,4,"State","OH",46.0418722295669
2015,4,"Composite","OH",110.500493350961
2015,4,"National","OK",131.512769546734
2015,4,"State","OK",41.5303482779159
2015,4,"Composite","OK",166.121393111663
2015,4,"National","OR",48.111105342103
2015,4,"State","OR",33.6777737394721
2015,4,"Composite","OR",57.7333264105237
2015,4,"National","PA",57.2146782057761
2015,4,"State","PA",14.303669551444
2015,4,"Composite","PA",63.3448222992522
2015,4,"National","RI",60.7582532271048
2015,4,"State","RI",60.7582532271048
2015,4,"Composite","RI",121.51650645421
2015,4,"National","SC",67.036924248277
2015,4,"State","SC",27.9320517701154
2015,4,"Composite","SC",78.2097449563232
2015,4,"National","TN",65.549604587156
2015,4,"State","TN",24.5811017201835
2015,4,"Composite","TN",73.7433051605505
2015,4,"National","TX",91.83254484264
2015,4,"State","TX",54.1576546507877
2015,4,"Composite","TX",127.152754397502
2015,4,"National","UT",39.8563211075734
2015,4,"State","UT",15.9425284430294
2015,4,"Composite","UT",47.8275853290881
2015,4,"National","VA",41.8872611115685
2015,4,"State","VA",55.8496814820913
2015,4,"Composite","VA",79.1203820996293
2015,4,"National","WA",41.7098257050493
2015,4,"State","WA",35.7512791757565
2015,4,"Composite","WA",77.4611048808058
2015,4,"National","WI",62.3119299577538
2015,4,"State","WI",37.3871579746523
2015,4,"Composite","WI",124.623859915508
2015,4,"National","WV",81.7410876830409
2015,4,"State","WV",74.9293303761208
2015,4,"Composite","WV",81.7410876830409
2015,5,"National","AK",101.805750149033
2015,5,"State","AK",152.708625223549
2015,5,"Composite","AK",186.643875273227
2015,5,"National","AL",47.4321851720288
2015,5,"State","AL",71.1482777580432
2015,5,"Composite","AL",83.0063240510504
2015,5,"National","CA",46.8792128778166
2015,5,"State","CA",78.5916215892809
2015,5,"Composite","CA",113.061631058264
2015,5,"National","CO",83.4503073563412
2015,5,"State","CO",35.764417438432
2015,5,"Composite","CO",119.214724794773
2015,5,"National","CT",25.1961400273175
2015,5,"State","CT",30.235368032781
2015,5,"Composite","CT",50.3922800546351
2015,5,"National","FL",74.3782737611657
2015,5,"State","FL",122.885843605404
2015,5,"Composite","FL",155.224223501563
2015,5,"National","GA",71.4085623049087
2015,5,"State","GA",35.7042811524543
2015,5,"Composite","GA",78.5494185353995
2015,5,"National","IA",69.3197820411234
2015,5,"State","IA",56.7161853063737
2015,5,"Composite","IA",94.5269755106228
2015,5,"National","ID",29.5806524886632
2015,5,"State","ID",44.3709787329947
2015,5,"Composite","ID",59.1613049773263
2015,5,"National","IL",69.1353883225868
2015,5,"State","IL",56.5653177184802
2015,5,"Composite","IL",108.940611902258
2015,5,"National","IN",39.2601338652703
2015,5,"State","IN",24.5375836657939
2015,5,"Composite","IN",58.8902007979054
2015,5,"National","KS",20.2518464536497
2015,5,"State","KS",101.259232268248
2015,5,"Composite","KS",101.259232268248
2015,5,"National","KY",53.0985911133417
2015,5,"State","KY",35.3990607422278
2015,5,"Composite","KY",61.9483562988986
2015,5,"National","LA",47.2432947837077
2015,5,"State","LA",15.7477649279026
2015,5,"Composite","LA",62.9910597116103
2015,5,"National","MA",72.511414992904
2015,5,"State","MA",104.038117163732
2015,5,"Composite","MA",138.717489551642
2015,5,"National","MD",9.17146630192855
2015,5,"State","MD",64.2002641134998
2015,5,"Composite","MD",73.3717304154284
2015,5,"National","ME",50.9640899458226
2015,5,"State","ME",169.880299819409
2015,5,"Composite","ME",203.85635978329
2015,5,"National","MI",145.108750408121
2015,5,"State","MI",110.559047929997
2015,5,"Composite","MI",165.838571894995
2015,5,"National","MN",97.1544320420767
2015,5,"State","MN",129.539242722769
2015,5,"Composite","MN",186.21266141398
2015,5,"National","MO",45.4051791995612
2015,5,"State","MO",60.5402389327483
2015,5,"Composite","MO",105.945418132309
2015,5,"National","MT",77.8153270461709
2015,5,"State","MT",12.9692211743618
2015,5,"Composite","MT",90.7845482205327
2015,5,"National","NC",68.3524234689415
2015,5,"State","NC",93.9845822697946
2015,5,"Composite","NC",136.704846937883
2015,5,"National","ND",96.6447862125374
2015,5,"State","ND",48.3223931062687
2015,5,"Composite","ND",135.302700697552
2015,5,"National","NE",44.9417332302563
2015,5,"State","NE",14.9805777434188
2015,5,"Composite","NE",59.9223109736751
2015,5,"National","NH",186.493275274686
2015,5,"State","NH",82.8859001220828
2015,5,"Composite","NH",248.657700366248
2015,5,"National","NJ",29.9074771568876
2015,5,"State","NJ",41.8704680196426
2015,5,"Composite","NJ",59.8149543137752
2015,5,"National","NM",101.252981465459
2015,5,"State","NM",57.8588465516911
2015,5,"Composite","NM",130.182404741305
2015,5,"National","NY",27.2253894681369
2015,5,"State","NY",35.0040721733188
2015,5,"Composite","NY",62.2294616414557
2015,5,"National","OH",60.1902567917656
2015,5,"State","OH",27.7801185192764
2015,5,"Composite","OH",74.0803160514038
2015,5,"National","OK",58.7414628592529
2015,5,"State","OK",139.510974290726
2015,5,"Composite","OK",161.539022862945
2015,5,"National","OR",61.7623928172406
2015,5,"State","OR",77.2029910215508
2015,5,"Composite","OR",123.524785634481
2015,5,"National","PA",55.1006036834129
2015,5,"State","PA",28.5706833913993
2015,5,"Composite","PA",79.5897608760409
2015,5,"National","RI",77.7340993234046
2015,5,"State","RI",31.0936397293618
2015,5,"Composite","RI",93.2809191880855
2015,5,"National","SC",51.275942784578
2015,5,"State","SC",28.4866348803211
2015,5,"Composite","SC",68.3679237127706
2015,5,"National","TN",70.9437229917793
2015,5,"State","TN",44.3398268698621
2015,5,"Composite","TN",88.6796537397242
2015,5,"National","TX",38.4635261070208
2015,5,"State","TX",31.2516149619544
2015,5,"Composite","TX",64.9072003055975
2015,5,"National","UT",16.6072545093484
2015,5,"State","UT",16.6072545093484
2015,5,"Composite","UT",16.6072545093484
2015,5,"National","VA",134.920101714169
2015,5,"State","VA",69.9585712591985
2015,5,"Composite","VA",149.911224126854
2015,5,"National","WA",69.7484311406286
2015,5,"State","WA",29.0618463085953
2015,5,"Composite","WA",87.1855389257858
2015,5,"National","WI",65.8382329478846
2015,5,"State","WI",92.1735261270384
2015,5,"Composite","WI",105.341172716615
2015,5,"National","WV",97.5975441908443
2015,5,"State","WV",69.7125315648888
2015,5,"Composite","WV",132.453809973289
2015,6,"National","AK",53.857410583627
2015,6,"State","AK",53.857410583627
2015,6,"Composite","AK",107.714821167254
2015,6,"National","AL",40.3519894076864
2015,6,"State","AL",40.3519894076864
2015,6,"Composite","AL",80.7039788153728
2015,6,"National","CA",62.3884239333683
2015,6,"State","CA",93.5826359000524
2015,6,"Composite","CA",129.233163861977
2015,6,"National","CO",61.6423126471295
2015,6,"State","CO",49.3138501177036
2015,6,"Composite","CO",86.2992377059813
2015,6,"National","CT",54.8529443885658
2015,6,"State","CT",43.8823555108526
2015,6,"Composite","CT",87.7647110217052
2015,6,"National","FL",61.8064258033325
2015,6,"State","FL",82.4085677377767
2015,6,"Composite","FL",123.612851606665
2015,6,"National","GA",53.8743830773503
2015,6,"State","GA",26.9371915386751
2015,6,"Composite","GA",71.8325107698003
2015,6,"National","IA",89.8188979424793
2015,6,"State","IA",76.9876268078394
2015,6,"Composite","IA",153.975253615679
2015,6,"National","ID",97.6106378640821
2015,6,"State","ID",32.5368792880274
2015,6,"Composite","ID",113.879077508096
2015,6,"National","IL",27.8599685236695
2015,6,"State","IL",42.8614900364146
2015,6,"Composite","IL",66.4353095564426
2015,6,"National","IN",41.8735731371845
2015,6,"State","IN",78.5129496322209
2015,6,"Composite","IN",109.918129485109
2015,6,"National","KS",22.4444955616307
2015,6,"State","KS",67.333486684892
2015,6,"Composite","KS",89.7779822465227
2015,6,"National","KY",47.055620397673
2015,6,"State","KY",18.8222481590692
2015,6,"Composite","KY",65.8778685567423
2015,6,"National","LA",16.9891427938408
2015,6,"State","LA",118.923999556886
2015,6,"Composite","LA",118.923999556886
2015,6,"National","MA",80.8616921022617
2015,6,"State","MA",56.2516118972255
2015,6,"Composite","MA",112.503223794451
2015,6,"National","MD",48.785523881817
2015,6,"State","MD",29.2713143290902
2015,6,"Composite","MD",78.0568382109073
2015,6,"National","ME",29.7336771589542
2015,6,"State","ME",163.535224374248
2015,6,"Composite","ME",163.535224374248
2015,6,"National","MI",150.502609984392
2015,6,"State","MI",107.501864274566
2015,6,"Composite","MI",150.502609984392
2015,6,"National","MN",112.716926877192
2015,6,"State","MN",86.7053283670707
2015,6,"Composite","MN",199.422255244263
2015,6,"National","MO",66.435929553469
2015,6,"State","MO",91.3494031360199
2015,6,"Composite","MO",141.176350301122
2015,6,"National","MT",74.0004468664018
2015,6,"State","MT",14.8000893732804
2015,6,"Composite","MT",74.0004468664018
2015,6,"National","NC",78.1238408486483
2015,6,"State","NC",133.270081447694
2015,6,"Composite","NC",183.82080199682
2015,6,"National","ND",33.152049597104
2015,6,"State","ND",22.1013663980693
2015,6,"Composite","ND",55.2534159951734
2015,6,"National","NE",51.281430840508
2015,6,"State","NE",85.4690514008468
2015,6,"Composite","NE",102.562861681016
2015,6,"National","NH",64.0152244672582
2015,6,"State","NH",213.384081557527
2015,6,"Composite","NH",256.060897869033
2015,6,"National","NJ",25.8094767795058
2015,6,"State","NJ",77.4284303385174
2015,6,"Composite","NJ",96.7855379231467
2015,6,"National","NM",88.5652513226547
2015,6,"State","NM",44.2826256613273
2015,6,"Composite","NM",103.326126543097
2015,6,"National","NY",43.2215243548921
2015,6,"State","NY",19.6461474340418
2015,6,"Composite","NY",51.0799833285088
2015,6,"National","OH",86.7180655308571
2015,6,"State","OH",81.6170028525713
2015,6,"Composite","OH",147.930817670286
2015,6,"National","OK",49.6656177485923
2015,6,"State","OK",66.2208236647897
2015,6,"Composite","OK",107.608838455283
2015,6,"National","OR",36.1995758147949
2015,6,"State","OR",27.1496818610962
2015,6,"Composite","OR",45.2494697684937
2015,6,"National","PA",60.2592610799247
2015,6,"State","PA",55.7956121110414
2015,6,"Composite","PA",98.2002773154328
2015,6,"National","RI",16.7646929350401
2015,6,"State","RI",117.352850545281
2015,6,"Composite","RI",117.352850545281
2015,6,"National","SC",74.0065153591847
2015,6,"State","SC",55.5048865193885
2015,6,"Composite","SC",92.5081441989809
2015,6,"National","TN",49.12013823757
2015,6,"State","TN",19.648055295028
2015,6,"Composite","TN",68.768193532598
2015,6,"National","TX",56.9668738316322
2015,6,"State","TX",54.2541655539354
2015,6,"Composite","TX",89.5193731639934
2015,6,"National","UT",25.9207823760776
2015,6,"State","UT",17.2805215840518
2015,6,"Composite","UT",43.2013039601294
2015,6,"National","VA",41.5627188593235
2015,6,"State","VA",62.3440782889852
2015,6,"Composite","VA",88.3207775760624
2015,6,"National","WA",51.4579389704708
2015,6,"State","WA",30.8747633822825
2015,6,"Composite","WA",82.3327023527533
2015,6,"National","WI",69.1170294094326
2015,6,"State","WI",82.9404352913191
2015,6,"Composite","WI",124.410652936979
2015,6,"National","WV",93.506348276793
2015,6,"State","WV",57.5423681703342
2015,6,"Composite","WV",151.048716447127
2015,7,"National","AK",71.5008311836736
2015,7,"State","AK",107.25124677551
2015,7,"Composite","AK",143.001662367347
2015,7,"National","AL",101.344880623624
2015,7,"State","AL",88.6767705456706
2015,7,"Composite","AL",164.685431013388
2015,7,"National","CA",59.1207455118327
2015,7,"State","CA",75.3789505275867
2015,7,"Composite","CA",99.0272487323197
2015,7,"National","CO",83.8861266092087
2015,7,"State","CO",47.9349294909764
2015,7,"Composite","CO",107.853591354697
2015,7,"National","CT",52.6787566671362
2015,7,"State","CT",47.4108810004226
2015,7,"Composite","CT",84.286010667418
2015,7,"National","FL",62.9908710765408
2015,7,"State","FL",99.4592701208539
2015,7,"Composite","FL",145.873596177252
2015,7,"National","GA",76.2308679560353
2015,7,"State","GA",76.2308679560353
2015,7,"Composite","GA",152.461735912071
2015,7,"National","IA",85.4572052985727
2015,7,"State","IA",67.1449470203071
2015,7,"Composite","IA",140.393980133369
2015,7,"National","ID",62.7343783995639
2015,7,"State","ID",94.1015675993458
2015,7,"Composite","ID",141.152351399019
2015,7,"National","IL",105.285053806074
2015,7,"State","IL",100.707442771027
2015,7,"Composite","IL",157.927580709111
2015,7,"National","IN",179.526110355065
2015,7,"State","IN",63.3621565959051
2015,7,"Composite","IN",216.487368369343
2015,7,"National","KS",145.494133716716
2015,7,"State","KS",212.6452723552
2015,7,"Composite","KS",302.180123873178
2015,7,"National","KY",68.6422388377484
2015,7,"State","KY",39.2241364787134
2015,7,"Composite","KY",107.866375316462
2015,7,"National","LA",114.559638552135
2015,7,"State","LA",85.9197289141012
2015,7,"Composite","LA",171.839457828202
2015,7,"National","MA",25.635851040948
2015,7,"State","MA",73.7030717427254
2015,7,"Composite","MA",99.3389227836734
2015,7,"National","MD",108.078291060507
2015,7,"State","MD",98.2529918731881
2015,7,"Composite","MD",167.03008618442
2015,7,"National","ME",59.3381242831719
2015,7,"State","ME",133.510779637137
2015,7,"Composite","ME",148.34531070793
2015,7,"National","MI",87.9546753895173
2015,7,"State","MI",29.3182251298391
2015,7,"Composite","MI",109.943344236897
2015,7,"National","MN",35.1826909736547
2015,7,"State","MN",17.5913454868274
2015,7,"Composite","MN",52.7740364604821
2015,7,"National","MO",101.96569135151
2015,7,"State","MO",133.339750228897
2015,7,"Composite","MO",196.087867983673
2015,7,"National","MT",90.409876659601
2015,7,"State","MT",30.1366255532003
2015,7,"Composite","MT",105.478189436201
2015,7,"National","NC",42.5955107276322
2015,7,"State","NC",47.3283452529246
2015,7,"Composite","NC",85.1910214552643
2015,7,"National","ND",95.1325432801769
2015,7,"State","ND",63.4216955201179
2015,7,"Composite","ND",158.554238800295
2015,7,"National","NE",119.618190960394
2015,7,"State","NE",51.264938983026
2015,7,"Composite","NE",136.706503954736
2015,7,"National","NH",94.6059663993453
2015,7,"State","NH",118.257457999182
2015,7,"Composite","NH",165.560441198854
2015,7,"National","NJ",32.9830154050292
2015,7,"State","NJ",13.1932061620117
2015,7,"Composite","NJ",46.1762215670409
2015,7,"National","NM",133.43603525112
2015,7,"State","NM",192.740939807174
2015,7,"Composite","NM",266.872070502241
2015,7,"National","NY",34.7080160131393
2015,7,"State","NY",19.2822311184107
2015,7,"Composite","NY",50.133800907868
2015,7,"National","OH",85.5484941003195
2015,7,"State","OH",21.3871235250799
2015,7,"Composite","OH",101.588836744129
2015,7,"National","OK",98.6486457062148
2015,7,"State","OK",90.4279252306969
2015,7,"Composite","OK",131.531527608286
2015,7,"National","OR",62.0070375522871
2015,7,"State","OR",53.1488893305318
2015,7,"Composite","OR",88.581482217553
2015,7,"National","PA",87.1252604914319
2015,7,"State","PA",53.6155449178043
2015,7,"Composite","PA",125.102938141543
2015,7,"National","RI",165.008118853986
2015,7,"State","RI",115.50568319779
2015,7,"Composite","RI",280.513802051775
2015,7,"National","SC",87.6996690470419
2015,7,"State","SC",37.5855724487323
2015,7,"Composite","SC",119.020979420985
2015,7,"National","TN",87.4034331011876
2015,7,"State","TN",19.4229851335972
2015,7,"Composite","TN",87.4034331011876
2015,7,"National","TX",77.5775474671132
2015,7,"State","TX",69.5522839360325
2015,7,"Composite","TX",125.729128653597
2015,7,"National","UT",68.4213273646206
2015,7,"State","UT",42.7633296028879
2015,7,"Composite","UT",85.5266592057757
2015,7,"National","VA",61.4848273863712
2015,7,"State","VA",107.59844792615
2015,7,"Composite","VA",158.835804081459
2015,7,"National","WA",49.0474031635932
2015,7,"State","WA",38.1479802383503
2015,7,"Composite","WA",76.2959604767005
2015,7,"National","WI",66.7471686070044
2015,7,"State","WI",133.494337214009
2015,7,"Composite","WI",213.590939542414
2015,7,"National","WV",121.694137146992
2015,7,"State","WV",97.355309717594
2015,7,"Composite","WV",186.597676958722
2015,8,"National","AK",113.829789807744
2015,8,"State","AK",170.744684711616
2015,8,"Composite","AK",208.687947980864
2015,8,"National","AL",25.4606205822033
2015,8,"State","AL",38.190930873305
2015,8,"Composite","AL",63.6515514555083
2015,8,"National","CA",83.0978476192112
2015,8,"State","CA",51.740169272339
2015,8,"Composite","CA",126.998597304832
2015,8,"National","CO",101.202895164984
2015,8,"State","CO",56.2238306472134
2015,8,"Composite","CO",146.181959682755
2015,8,"National","CT",68.113824790904
2015,8,"State","CT",39.7330644613607
2015,8,"Composite","CT",85.14228098863
2015,8,"National","FL",103.280761506748
2015,8,"State","FL",27.5415364017994
2015,8,"Composite","FL",110.166145607197
2015,8,"National","GA",54.5904606096174
2015,8,"State","GA",38.9931861497267
2015,8,"Composite","GA",77.9863722994534
2015,8,"National","IA",55.3703676661087
2015,8,"State","IA",76.1342555408994
2015,8,"Composite","IA",117.662031290481
2015,8,"National","ID",112.013348643188
2015,8,"State","ID",64.0076277961072
2015,8,"Composite","ID",112.013348643188
2015,8,"National","IL",163.579898009759
2015,8,"State","IL",71.1216947868516
2015,8,"Composite","IL",184.916406445814
2015,8,"National","IN",72.0348467488681
2015,8,"State","IN",20.5813847853909
2015,8,"Composite","IN",87.4708853379113
2015,8,"National","KS",159.302294104364
2015,8,"State","KS",45.5149411726753
2015,8,"Composite","KS",159.302294104364
2015,8,"National","KY",74.2681941461911
2015,8,"State","KY",9.28352426827389
2015,8,"Composite","KY",83.551718414465
2015,8,"National","LA",135.34412799878
2015,8,"State","LA",120.305891554471
2015,8,"Composite","LA",165.420600887398
2015,8,"National","MA",48.173712323672
2015,8,"State","MA",61.9376301304354
2015,8,"Composite","MA",106.670363002417
2015,8,"National","MD",103.315676657769
2015,8,"State","MD",61.9894059946616
2015,8,"Composite","MD",165.305082652431
2015,8,"National","ME",203.983267664459
2015,8,"State","ME",118.990239470934
2015,8,"Composite","ME",254.979084580573
2015,8,"National","MI",88.8146062099509
2015,8,"State","MI",66.6109546574632
2015,8,"Composite","MI",88.8146062099509
2015,8,"National","MN",78.7161511316424
2015,8,"State","MN",8.74623901462694
2015,8,"Composite","MN",87.4623901462694
2015,8,"National","MO",106.40745697141
2015,8,"State","MO",40.9259449890038
2015,8,"Composite","MO",139.148212962613
2015,8,"National","MT",134.816511583292
2015,8,"State","MT",134.816511583292
2015,8,"Composite","MT",179.755348777723
2015,8,"National","NC",53.3690721048656
2015,8,"State","NC",106.738144209731
2015,8,"Composite","NC",147.791276598089
2015,8,"National","ND",85.4368468685609
2015,8,"State","ND",21.3592117171402
2015,8,"Composite","ND",85.4368468685609
2015,8,"National","NE",50.6299278284006
2015,8,"State","NE",16.8766426094669
2015,8,"Composite","NE",67.5065704378675
2015,8,"National","NH",104.008318380986
2015,8,"State","NH",78.0062387857398
2015,8,"Composite","NH",130.010397976233
2015,8,"National","NJ",67.197592114967
2015,8,"State","NJ",60.4778329034703
2015,8,"Composite","NJ",114.235906595444
2015,8,"National","NM",93.3712205894514
2015,8,"State","NM",46.6856102947257
2015,8,"Composite","NM",140.056830884177
2015,8,"National","NY",24.6188411439834
2015,8,"State","NY",4.10314019066391
2015,8,"Composite","NY",24.6188411439834
2015,8,"National","OH",103.214461335109
2015,8,"State","OH",39.3197947943274
2015,8,"Composite","OH",113.044410033691
2015,8,"National","OK",59.9561728101
2015,8,"State","OK",34.2606701772
2015,8,"Composite","OK",77.0865078987
2015,8,"National","OR",35.0321694282649
2015,8,"State","OR",43.7902117853311
2015,8,"Composite","OR",52.5482541423973
2015,8,"National","PA",86.5546505360558
2015,8,"State","PA",33.2902502061753
2015,8,"Composite","PA",108.748150673506
2015,8,"National","RI",32.6364106170646
2015,8,"State","RI",48.9546159255969
2015,8,"Composite","RI",81.5910265426614
2015,8,"National","SC",61.0181650724103
2015,8,"State","SC",36.6108990434462
2015,8,"Composite","SC",61.0181650724103
2015,8,"National","TN",122.699973270863
2015,8,"State","TN",56.6307568942446
2015,8,"Composite","TN",141.576892235612
2015,8,"National","TX",75.146411538968
2015,8,"State","TX",41.4600891249478
2015,8,"Composite","TX",103.65022281237
2015,8,"National","UT",64.9289506872709
2015,8,"State","UT",32.4644753436354
2015,8,"Composite","UT",64.9289506872709
2015,8,"National","VA",127.466570325893
2015,8,"State","VA",53.1110709691219
2015,8,"Composite","VA",154.022105810453
2015,8,"National","WA",77.0194164709366
2015,8,"State","WA",29.6228524888218
2015,8,"Composite","WA",100.717698461994
2015,8,"National","WI",103.266393081098
2015,8,"State","WI",64.5414956756864
2015,8,"Composite","WI",141.99129048651
2015,8,"National","WV",98.4718523003707
2015,8,"State","WV",73.853889225278
2015,8,"Composite","WV",123.089815375463
2015,9,"National","AK",148.573748860102
2015,9,"State","AK",260.004060505179
