ASSET,ELNATR,ID,LNLSGR,PTXNOINC,STNAME,YEAR
98263,94,SI_2009_GU,82779,1045,Guam,2009
6332057,33234,SI_2009_HI,4311428,87884,Hawaii,2009
6493028,86509,SI_2009_IA,4599776,8117,Iowa,2009
1235348,14999,SI_2009_ID,869558,-10638,Idaho,2009
33925810,617220,SI_2009_IL,23001815,-341740,Illinois,2009
11128974,76199,SI_2009_IN,7847870,12385,Indiana,2009
12105911,45194,SI_2009_KS,7569513,118117,Kansas,2009
2898988,10150,SI_2009_KY,2073881,10282,Kentucky,2009
5966613,13830,SI_2009_LA,4086989,57252,Louisiana,2009
73830836,273124,SI_2009_MA,50195545,357803,Massachusetts,2009
11520394,130914,SI_2009_MD,7618863,-117483,Maryland,2009
11712061,85710,SI_2009_ME,9299466,30109,Maine,2009
21206155,664309,SI_2009_MI,15546275,-815604,Michigan,2009
8634032,78543,SI_2009_MN,4970822,3272,Minnesota,2009
15008898,124425,SI_2009_MO,6412768,90394,Missouri,2009
773312,3070,SI_2009_MS,558427,-1686,Mississippi,2009
389610,1577,SI_2009_MT,246009,4181,Montana,2009
8875099,105599,SI_2009_NC,6517983,-71244,North Carolina,2009
1547161,2430,SI_2009_ND,1291174,19814,North Dakota,2009
8182954,238965,SI_2009_NE,5488079,-243255,Nebraska,2009
6819290,21733,SI_2009_NH,4788418,33407,New Hampshire,2009
114325476,304843,SI_2009_NJ,62351908,1099548,New Jersey,2009
2060778,86411,SI_2009_NM,1260118,-66056,New Mexico,2009
45671477,225922,SI_2009_NV,9379923,515626,Nevada,2009
136739488,693193,SI_2009_NY,85413433,1033585,New York,2009
40220850,466246,SI_2009_OH,30446324,204623,Ohio,2009
13423019,271051,SI_2009_OK,10494902,69163,Oklahoma,2009
695233,7759,SI_2009_OR,572171,-93,Oregon,2009
155018170,1749379,SI_2009_PA,96783742,-134048,Pennsylvania,2009
0,0,SI_2009_PR,0,0,Puerto Rico,2009
3445731,19964,SI_2009_RI,2104375,-141114,Rhode Island,2009
8174202,119684,SI_2009_SC,6218270,-9663,South Carolina,2009
1699667,17123,SI_2009_SD,1204342,15898,South Dakota,2009
5673820,19193,SI_2009_TN,3662248,46064,Tennessee,2009
54910215,961726,SI_2009_TX,41378539,622743,Texas,2009
51880575,4550563,SI_2009_UT,38987869,195106,Utah,2009
50856893,1587219,SI_2009_VA,27961936,-658698,Virginia,2009
0,0,SI_2009_VI,0,0,Virgin Islands Of The U.S.,2009
1810031,5322,SI_2009_VT,1389643,9679,Vermont,2009
24922249,564450,SI_2009_WA,17809033,-220461,Washington,2009
21577761,403991,SI_2009_WI,15634831,-205594,Wisconsin,2009
849269,1293,SI_2009_WV,525621,7385,West Virginia,2009
549362,2493,SI_2009_WY,289834,2547,Wyoming,2009
481580,883,SI_2010_AK,262870,5439,Alaska,2010
1160238,8484,SI_2010_AL,811615,-1590,Alabama,2010
2774651,33143,SI_2010_AR,2033192,639,Arkansas,2010
228392,11454,SI_2010_AZ,155094,121197,Arizona,2010
42704025,130559,SI_2010_CA,27037504,1329343,California,2010
3831109,62536,SI_2010_CO,2480456,-49451,Colorado,2010
57615226,161079,SI_2010_CT,38862548,428111,Connecticut,2010
111335906,790130,SI_2010_DE,57165172,663601,Delaware,2010
48200004,718557,SI_2010_FL,30537300,-27425,Florida,2010
7911880,144126,SI_2010_GA,5796369,140036,Georgia,2010
102943,110,SI_2010_GU,89901,1703,Guam,2010
6240261,21240,SI_2010_HI,4180920,112129,Hawaii,2010
6771287,190115,SI_2010_IA,4156224,-89871,Iowa,2010
1814459,13925,SI_2010_ID,932597,-5301,Idaho,2010
32261091,369930,SI_2010_IL,21031847,-35095,Illinois,2010
11165296,75682,SI_2010_IN,7566658,45480,Indiana,2010
12795500,27480,SI_2010_KS,6735480,119422,Kansas,2010
2992358,19167,SI_2010_KY,1996729,9727,Kentucky,2010
6295432,16346,SI_2010_LA,4046028,50150,Louisiana,2010
75376697,203743,SI_2010_MA,50084687,564077,Massachusetts,2010
11130211,122898,SI_2010_MD,7067117,-37196,Maryland,2010
12037636,39382,SI_2010_ME,9143670,97528,Maine,2010
18538103,472516,SI_2010_MI,14102823,-363415,Michigan,2010
9438297,85375,SI_2010_MN,4950999,6136,Minnesota,2010
16169478,120401,SI_2010_MO,6197074,179094,Missouri,2010
518008,4028,SI_2010_MS,391064,946,Mississippi,2010
409985,1288,SI_2010_MT,266365,4621,Montana,2010
8921936,129220,SI_2010_NC,6270549,-29340,North Carolina,2010
1628725,1863,SI_2010_ND,1338259,22546,North Dakota,2010
6078772,29852,SI_2010_NE,4054014,40815,Nebraska,2010
7128029,16975,SI_2010_NH,4955110,45481,New Hampshire,2010
110965629,395852,SI_2010_NJ,63045334,1148365,New Jersey,2010
1676020,11292,SI_2010_NM,1043345,58506,New Mexico,2010
56813178,130561,SI_2010_NV,10614808,833103,Nevada,2010
115544728,461848,SI_2010_NY,76953709,1462945,New York,2010
40936968,489033,SI_2010_OH,30350697,310515,Ohio,2010
11375754,78486,SI_2010_OK,8703012,193022,Oklahoma,2010
721084,4437,SI_2010_OR,548517,5260,Oregon,2010
153497724,1160558,SI_2010_PA,101323466,916069,Pennsylvania,2010
0,0,SI_2010_PR,0,0,Puerto Rico,2010
3455061,12678,SI_2010_RI,2192685,-55,Rhode Island,2010
7289564,167187,SI_2010_SC,5410152,-78669,South Carolina,2010
1746985,17160,SI_2010_SD,1219298,12823,South Dakota,2010
5461600,37239,SI_2010_TN,3356673,10372,Tennessee,2010
62546495,850984,SI_2010_TX,46792738,873134,Texas,2010
58314907,1905236,SI_2010_UT,47034702,2588915,Utah,2010
48932404,821747,SI_2010_VA,23726449,126596,Virginia,2010
0,0,SI_2010_VI,0,0,Virgin Islands Of The U.S.,2010
1836361,3857,SI_2010_VT,1398545,13949,Vermont,2010
23415836,276202,SI_2010_WA,15589922,79435,Washington,2010
19324019,268573,SI_2010_WI,14336069,-83490,Wisconsin,2010
884442,2530,SI_2010_WV,532159,8198,West Virginia,2010
573130,1099,SI_2010_WY,289367,3199,Wyoming,2010
478075,318,SI_2011_AK,256743,5275,Alaska,2011
1080259,5665,SI_2011_AL,723265,1658,Alabama,2011
1087179,4682,SI_2011_AR,758392,-14998,Arkansas,2011
312562,7164,SI_2011_AZ,156214,146746,Arizona,2011
42018981,119111,SI_2011_CA,25751731,462231,California,2011
2527966,5034,SI_2011_CO,1303427,14515,Colorado,2011
52707698,121153,SI_2011_CT,37101687,491048,Connecticut,2011
192205145,1520671,SI_2011_DE,107143325,446193,Delaware,2011
42609516,218851,SI_2011_FL,27327306,546376,Florida,2011
7482192,113682,SI_2011_GA,5374292,193260,Georgia,2011
113140,161,SI_2011_GU,90581,1501,Guam,2011
6447703,15405,SI_2011_HI,4382374,113285,Hawaii,2011
5577205,38909,SI_2011_IA,2721389,36945,Iowa,2011
472302,1329,SI_2011_ID,343874,2241,Idaho,2011
30411385,272993,SI_2011_IL,20040205,6851,Illinois,2011
10796957,77900,SI_2011_IN,7050572,38879,Indiana,2011
12034935,15085,SI_2011_KS,6887492,130421,Kansas,2011
2630273,11624,SI_2011_KY,1686315,9277,Kentucky,2011
5664376,11746,SI_2011_LA,3457959,36516,Louisiana,2011
75225394,137220,SI_2011_MA,50231344,591936,Massachusetts,2011
8028821,43951,SI_2011_MD,5112243,6980,Maryland,2011
12259882,57699,SI_2011_ME,9292450,52016,Maine,2011
17030098,202268,SI_2011_MI,12788913,-112955,Michigan,2011
10323394,54694,SI_2011_MN,4888821,24587,Minnesota,2011
21515215,114880,SI_2011_MO,5564723,117277,Missouri,2011
522498,1411,SI_2011_MS,390680,2284,Mississippi,2011
412023,1402,SI_2011_MT,262722,3870,Montana,2011
8574989,93824,SI_2011_NC,5864542,-33671,North Carolina,2011
1842577,3049,SI_2011_ND,1418204,22789,North Dakota,2011
6785815,21667,SI_2011_NE,4958187,57243,Nebraska,2011
7352838,15185,SI_2011_NH,5115140,48494,New Hampshire,2011
97621533,331902,SI_2011_NJ,62674253,-915251,New Jersey,2011
880305,4667,SI_2011_NM,456156,5182,New Mexico,2011
66644419,22634,SI_2011_NV,10438481,1035179,Nevada,2011
115749824,303584,SI_2011_NY,77597577,1375128,New York,2011
41063501,274751,SI_2011_OH,29517710,786575,Ohio,2011
10296620,-32761,SI_2011_OK,8102411,250979,Oklahoma,2011
730551,8485,SI_2011_OR,509431,-2045,Oregon,2011
80229297,242775,SI_2011_PA,44673895,507904,Pennsylvania,2011
0,0,SI_2011_PR,0,0,Puerto Rico,2011
3681155,12968,SI_2011_RI,2326899,8123,Rhode Island,2011
5797733,139731,SI_2011_SC,4288084,-41113,South Carolina,2011
1738340,15938,SI_2011_SD,1114493,18886,South Dakota,2011
5499156,28502,SI_2011_TN,3268558,41616,Tennessee,2011
67401288,645446,SI_2011_TX,47953277,1109316,Texas,2011
61159684,1433517,SI_2011_UT,53077860,3912452,Utah,2011
50758188,462620,SI_2011_VA,20391024,374826,Virginia,2011
0,0,SI_2011_VI,0,0,Virgin Islands Of The U.S.,2011
1899595,10492,SI_2011_VT,1392731,5898,Vermont,2011
23249807,134378,SI_2011_WA,14390060,205272,Washington,2011
18340496,181268,SI_2011_WI,13376427,41454,Wisconsin,2011
934798,4082,SI_2011_WV,517057,6745,West Virginia,2011
574653,1388,SI_2011_WY,290037,3125,Wyoming,2011
508773,346,SI_2012_AK,272488,5584,Alaska,2012
971983,6189,SI_2012_AL,648111,1322,Alabama,2012
1020936,1169,SI_2012_AR,754559,5954,Arkansas,2012
244407,3922,SI_2012_AZ,149090,175303,Arizona,2012
42449464,58746,SI_2012_CA,26584402,791448,California,2012
3288143,4170,SI_2012_CO,1569041,-259383,Colorado,2012
54344258,124521,SI_2012_CT,39129016,505303,Connecticut,2012
5839930,33156,SI_2012_DE,3306761,25454,Delaware,2012
23827396,76203,SI_2012_FL,18552013,121635,Florida,2012
7406069,84384,SI_2012_GA,5483714,253136,Georgia,2012
121085,179,SI_2012_GU,100234,1819,Guam,2012
6616402,13298,SI_2012_HI,4584286,111555,Hawaii,2012
5065603,46246,SI_2012_IA,1973508,28826,Iowa,2012
506899,800,SI_2012_ID,355940,4406,Idaho,2012
29342160,240932,SI_2012_IL,19358291,90864,Illinois,2012
8536272,30449,SI_2012_IN,5403723,68688,Indiana,2012
12303143,12089,SI_2012_KS,7574807,156415,Kansas,2012
2542031,6774,SI_2012_KY,1612478,11663,Kentucky,2012
5693960,8312,SI_2012_LA,3574297,47296,Louisiana,2012
79602358,111845,SI_2012_MA,55285386,682364,Massachusetts,2012
7711180,26916,SI_2012_MD,4859550,28815,Maryland,2012
12792384,25743,SI_2012_ME,9629308,98007,Maine,2012
17519575,308160,SI_2012_MI,13249904,86633,Michigan,2012
4083276,124508,SI_2012_MN,2409004,-20105,Minnesota,2012
26537143,54897,SI_2012_MO,5456580,297588,Missouri,2012
513047,1222,SI_2012_MS,388841,3562,Mississippi,2012
603652,1130,SI_2012_MT,295283,3958,Montana,2012
7139601,31657,SI_2012_NC,4803832,14337,North Carolina,2012
2023033,296,SI_2012_ND,1568843,28577,North Dakota,2012
7126226,38253,SI_2012_NE,5503095,63664,Nebraska,2012
7666979,13706,SI_2012_NH,5397518,47641,New Hampshire,2012
94980522,265687,SI_2012_NJ,62884674,810633,New Jersey,2012
901164,1360,SI_2012_NM,459099,7196,New Mexico,2012
86415942,19991,SI_2012_NV,11454532,1056968,Nevada,2012
117675308,212519,SI_2012_NY,79788606,1423781,New York,2012
41795649,256011,SI_2012_OH,30307995,910776,Ohio,2012
10013379,-15939,SI_2012_OK,8031694,255754,Oklahoma,2012
752866,8502,SI_2012_OR,455406,-2161,Oregon,2012
79645568,164714,SI_2012_PA,43950350,551437,Pennsylvania,2012
0,0,SI_2012_PR,0,0,Puerto Rico,2012
3935921,9616,SI_2012_RI,2591718,25474,Rhode Island,2012
1490280,4735,SI_2012_SC,906540,11506,South Carolina,2012
1745938,11425,SI_2012_SD,1047985,14970,South Dakota,2012
4390442,10919,SI_2012_TN,2281687,43731,Tennessee,2012
74592242,596349,SI_2012_TX,49777125,1425986,Texas,2012
68444107,1883106,SI_2012_UT,60868010,5370395,Utah,2012
49117507,356765,SI_2012_VA,18347773,203227,Virginia,2012
0,0,SI_2012_VI,0,0,Virgin Islands Of The U.S.,2012
1965586,3422,SI_2012_VT,1430430,12798,Vermont,2012
22603352,87383,SI_2012_WA,14187368,263728,Washington,2012
16903703,99742,SI_2012_WI,12287354,228210,Wisconsin,2012
929658,2066,SI_2012_WV,496001,8177,West Virginia,2012
582840,1738,SI_2012_WY,286208,2649,Wyoming,2012
516247,194,SI_2013_AK,263385,5473,Alaska,2013
891676,2450,SI_2013_AL,601982,-4137,Alabama,2013
999361,-1374,SI_2013_AR,772584,7972,Arkansas,2013
246365,2550,SI_2013_AZ,149352,199412,Arizona,2013
39391417,19715,SI_2013_CA,24019368,619843,California,2013
2539818,865,SI_2013_CO,1103594,31917,Colorado,2013
58178834,76572,SI_2013_CT,42868729,482906,Connecticut,2013
5161415,27854,SI_2013_DE,3333955,39763,Delaware,2013
22935406,16348,SI_2013_FL,17798582,241432,Florida,2013
4832247,12906,SI_2013_GA,3152137,37197,Georgia,2013
124304,109,SI_2013_GU,98530,1016,Guam,2013
6860745,1546,SI_2013_HI,5015881,106615,Hawaii,2013
4439240,9966,SI_2013_IA,1328118,66840,Iowa,2013
505857,332,SI_2013_ID,367246,4436,Idaho,2013
30646897,113495,SI_2013_IL,19570799,151717,Illinois,2013
7497739,13976,SI_2013_IN,4678291,57667,Indiana,2013
11891718,2831,SI_2013_KS,7789858,134551,Kansas,2013
1411692,2066,SI_2013_KY,993876,18879,Kentucky,2013
5853766,6775,SI_2013_LA,3812752,47762,Louisiana,2013
85535277,81354,SI_2013_MA,61809169,656209,Massachusetts,2013
7091385,30687,SI_2013_MD,4531915,12092,Maryland,2013
13225233,13673,SI_2013_ME,10128448,105136,Maine,2013
12897658,81637,SI_2013_MI,9112356,-101426,Michigan,2013
3634735,-6407,SI_2013_MN,2174014,38972,Minnesota,2013
28900515,50160,SI_2013_MO,7297802,257348,Missouri,2013
505688,669,SI_2013_MS,379241,2977,Mississippi,2013
610998,674,SI_2013_MT,323934,2571,Montana,2013
6829546,6025,SI_2013_NC,4605323,39964,North Carolina,2013
2149808,1260,SI_2013_ND,1712353,20251,North Dakota,2013
7515103,11250,SI_2013_NE,5813757,72776,Nebraska,2013
7984751,12311,SI_2013_NH,5899245,54324,New Hampshire,2013
95400787,143122,SI_2013_NJ,62990319,803959,New Jersey,2013
851148,60,SI_2013_NM,415523,4532,New Mexico,2013
100510448,3398,SI_2013_NV,13148229,1267594,Nevada,2013
109443903,76886,SI_2013_NY,77137191,1417149,New York,2013
41349547,92156,SI_2013_OH,29383216,1099787,Ohio,2013
9734457,-7777,SI_2013_OK,7841764,261509,Oklahoma,2013
758752,574,SI_2013_OR,461488,3078,Oregon,2013
74648806,113835,SI_2013_PA,45166407,-211346,Pennsylvania,2013
0,0,SI_2013_PR,0,0,Puerto Rico,2013
3031153,2306,SI_2013_RI,1948889,14601,Rhode Island,2013
1466119,827,SI_2013_SC,893411,16562,South Carolina,2013
1782377,13280,SI_2013_SD,1143624,20355,South Dakota,2013
4373987,4017,SI_2013_TN,2290671,45036,Tennessee,2013
78575031,418932,SI_2013_TX,50914947,1477543,Texas,2013
76446375,2473325,SI_2013_UT,70130110,5422895,Utah,2013
47380043,140576,SI_2013_VA,16225928,500039,Virginia,2013
0,0,SI_2013_VI,0,0,Virgin Islands Of The U.S.,2013
2007104,1434,SI_2013_VT,1454998,12287,Vermont,2013
9888072,-4256,SI_2013_WA,6273809,100483,Washington,2013
16771683,47127,SI_2013_WI,11803026,217933,Wisconsin,2013
945421,1067,SI_2013_WV,500973,9560,West Virginia,2013
563149,995,SI_2013_WY,277510,2725,Wyoming,2013
353939,143,SI_2014_AK,132531,4370,Alaska,2014
713879,237,SI_2014_AL,506780,2741,Alabama,2014
729511,56,SI_2014_AR,546966,3663,Arkansas,2014
249717,1384,SI_2014_AZ,148516,209332,Arizona,2014
18105525,2769,SI_2014_CA,12043658,293520,California,2014
2607885,-59,SI_2014_CO,1130521,28834,Colorado,2014
65215299,71562,SI_2014_CT,48408523,552110,Connecticut,2014
5340426,4057,SI_2014_DE,3574569,75436,Delaware,2014
26839081,23590,SI_2014_FL,22608643,271729,Florida,2014
4694205,6347,SI_2014_GA,3340636,34245,Georgia,2014
135873,35,SI_2014_GU,104528,756,Guam,2014
7257152,6486,SI_2014_HI,5414131,95399,Hawaii,2014
4767165,3237,SI_2014_IA,1461501,59086,Iowa,2014
547048,0,SI_2014_ID,388013,3838,Idaho,2014
30889138,82926,SI_2014_IL,19333830,182561,Illinois,2014
6246052,4820,SI_2014_IN,3840009,55847,Indiana,2014
11891169,4635,SI_2014_KS,8112210,144535,Kansas,2014
1537843,1359,SI_2014_KY,1110955,16298,Kentucky,2014
5970596,5465,SI_2014_LA,4113797,51105,Louisiana,2014
82944823,63712,SI_2014_MA,61576690,632575,Massachusetts,2014
6380370,7284,SI_2014_MD,4197850,35569,Maryland,2014
13747834,15717,SI_2014_ME,10691789,122253,Maine,2014
12905341,132067,SI_2014_MI,8898388,-59456,Michigan,2014
3588687,-5010,SI_2014_MN,2247036,38781,Minnesota,2014
27518152,13418,SI_2014_MO,9033640,297383,Missouri,2014
495201,857,SI_2014_MS,383999,2334,Mississippi,2014
99568,0,SI_2014_MT,58524,1164,Montana,2014
4938682,883,SI_2014_NC,3221845,33814,North Carolina,2014
2261852,1402,SI_2014_ND,1880045,22119,North Dakota,2014
7793659,1534,SI_2014_NE,5885011,62896,Nebraska,2014
8586089,7948,SI_2014_NH,6405170,47205,New Hampshire,2014
98122161,68363,SI_2014_NJ,64467515,756562,New Jersey,2014
959437,267,SI_2014_NM,485504,6386,New Mexico,2014
111965710,693,SI_2014_NV,14160171,1505889,Nevada,2014
111852152,-20137,SI_2014_NY,81576766,1350016,New York,2014
38728248,56988,SI_2014_OH,29344796,1058459,Ohio,2014
9916304,3039,SI_2014_OK,8263948,211200,Oklahoma,2014
771159,-159,SI_2014_OR,484942,4157,Oregon,2014
77096750,94719,SI_2014_PA,49462186,681485,Pennsylvania,2014
0,0,SI_2014_PR,0,0,Puerto Rico,2014
3123434,3232,SI_2014_RI,2054592,11772,Rhode Island,2014
1571338,192,SI_2014_SC,1006874,15925,South Carolina,2014
1821999,16476,SI_2014_SD,1293869,21598,South Dakota,2014
3918264,1697,SI_2014_TN,1937916,42039,Tennessee,2014
82284130,458044,SI_2014_TX,54976077,1429536,Texas,2014
94680577,2739180,SI_2014_UT,81666944,6267432,Utah,2014
47046167,45048,SI_2014_VA,15412091,668098,Virginia,2014
0,0,SI_2014_VI,0,0,Virgin Islands Of The U.S.,2014
2105026,1689,SI_2014_VT,1523537,11389,Vermont,2014
10573298,-5208,SI_2014_WA,7094892,109594,Washington,2014
15772948,18758,SI_2014_WI,11549080,250517,Wisconsin,2014
958150,1095,SI_2014_WV,496223,8841,West Virginia,2014
451850,264,SI_2014_WY,223283,2672,Wyoming,2014
398052,312,SI_2015_AK,149166,4722,Alaska,2015
659473,189,SI_2015_AL,477277,-382,Alabama,2015
82358,0,SI_2015_AR,74713,1331,Arkansas,2015
264771,-33,SI_2015_AZ,63729,315859,Arizona,2015
19732759,-1493,SI_2015_CA,13094732,355820,California,2015
2694364,282,SI_2015_CO,1098978,21861,Colorado,2015
31225504,26880,SI_2015_CT,23503621,226409,Connecticut,2015
6110257,6770,SI_2015_DE,4178753,89991,Delaware,2015
32373727,36066,SI_2015_FL,28161868,257699,Florida,2015
3103480,1898,SI_2015_GA,2188522,32839,Georgia,2015
130515,144,SI_2015_GU,101935,799,Guam,2015
7835893,6730,SI_2015_HI,5813535,108480,Hawaii,2015
2778255,180,SI_2015_IA,981201,50547,Iowa,2015
574005,0,SI_2015_ID,412220,3842,Idaho,2015
29801430,54748,SI_2015_IL,18804326,168534,Illinois,2015
6202646,3910,SI_2015_IN,3795225,62804,Indiana,2015
11951000,3176,SI_2015_KS,8577611,145658,Kansas,2015
1548227,2136,SI_2015_KY,1127216,16621,Kentucky,2015
4161319,4030,SI_2015_LA,2866534,35566,Louisiana,2015
87619734,67493,SI_2015_MA,66779657,714285,Massachusetts,2015
6167829,4077,SI_2015_MD,4209926,47126,Maryland,2015
13570087,10903,SI_2015_ME,10604602,122084,Maine,2015
17579154,-17955,SI_2015_MI,12487541,308487,Michigan,2015
3750717,2335,SI_2015_MN,2517823,35002,Minnesota,2015
22177414,11220,SI_2015_MO,7549743,126754,Missouri,2015
496312,821,SI_2015_MS,384102,2664,Mississippi,2015
101280,0,SI_2015_MT,59183,1148,Montana,2015
5106998,-535,SI_2015_NC,3366144,37836,North Carolina,2015
2420383,1858,SI_2015_ND,2035181,29902,North Dakota,2015
8253639,5179,SI_2015_NE,6288800,76410,Nebraska,2015
8836146,9035,SI_2015_NH,6667002,57803,New Hampshire,2015
65928109,60809,SI_2015_NJ,47253455,722026,New Jersey,2015
1048457,1053,SI_2015_NM,518808,5041,New Mexico,2015
139832757,-7163,SI_2015_NV,15120492,1748983,Nevada,2015
115591328,8357,SI_2015_NY,85881198,490440,New York,2015
40061523,28668,SI_2015_OH,31069588,1147047,Ohio,2015
11699265,-30,SI_2015_OK,9631186,263454,Oklahoma,2015
812514,684,SI_2015_OR,497887,5690,Oregon,2015
78726606,109035,SI_2015_PA,52760830,640024,Pennsylvania,2015
0,0,SI_2015_PR,0,0,Puerto Rico,2015
3189897,1671,SI_2015_RI,2222412,22631,Rhode Island,2015
1531498,606,SI_2015_SC,944850,17909,South Carolina,2015
3604258,20828,SI_2015_SD,1242066,39105,South Dakota,2015
3680088,-1821,SI_2015_TN,1700940,40414,Tennessee,2015
87362068,608553,SI_2015_TX,58580041,1373760,Texas,2015
115682794,2997049,SI_2015_UT,94789126,6276353,Utah,2015
35417767,-40102,SI_2015_VA,5423737,118289,Virginia,2015
0,0,SI_2015_VI,0,0,Virgin Islands Of The U.S.,2015
2201037,3085,SI_2015_VT,1625724,9584,Vermont,2015
12402560,3149,SI_2015_WA,8622163,149728,Washington,2015
16519278,-11660,SI_2015_WI,12280469,298676,Wisconsin,2015
959681,-234,SI_2015_WV,493408,8782,West Virginia,2015
488126,907,SI_2015_WY,233978,1831,Wyoming,2015
404476,1217,SI_2016_AK,146726,3623,Alaska,2016
507041,306,SI_2016_AL,379613,4989,Alabama,2016
80159,0,SI_2016_AR,71259,1691,Arkansas,2016
311294,851,SI_2016_AZ,67177,238239,Arizona,2016
17307602,5281,SI_2016_CA,10570659,384451,California,2016
2755004,1123,SI_2016_CO,1200136,20999,Colorado,2016
32663818,35895,SI_2016_CT,24959141,252506,Connecticut,2016
7270737,12472,SI_2016_DE,4891598,104858,Delaware,2016
33279641,48806,SI_2016_FL,29005974,293950,Florida,2016
3693095,-83,SI_2016_GA,2633709,45088,Georgia,2016
141894,69,SI_2016_GU,105056,850,Guam,2016
8298904,17073,SI_2016_HI,6097606,114270,Hawaii,2016
2750841,-5626,SI_2016_IA,951699,58618,Iowa,2016
585372,0,SI_2016_ID,434348,5322,Idaho,2016
29873310,51660,SI_2016_IL,18590123,160834,Illinois,2016
5533930,4848,SI_2016_IN,3316855,53230,Indiana,2016
11961065,381,SI_2016_KS,9098434,159895,Kansas,2016
1577961,2402,SI_2016_KY,1175094,13761,Kentucky,2016
4337341,3655,SI_2016_LA,3017075,38348,Louisiana,2016
94430172,79960,SI_2016_MA,73552302,845139,Massachusetts,2016
5724240,1931,SI_2016_MD,4096809,42539,Maryland,2016
14495696,6757,SI_2016_ME,11254364,140388,Maine,2016
18604230,-8137,SI_2016_MI,13245649,355929,Michigan,2016
3705080,2376,SI_2016_MN,2593929,45278,Minnesota,2016
24695641,20422,SI_2016_MO,9967615,235185,Missouri,2016
491870,432,SI_2016_MS,388568,3620,Mississippi,2016
103863,0,SI_2016_MT,62473,1105,Montana,2016
5439738,1530,SI_2016_NC,3533266,35915,North Carolina,2016
2489305,3708,SI_2016_ND,2153614,26320,North Dakota,2016
8866696,5426,SI_2016_NE,6968089,75054,Nebraska,2016
9333893,7429,SI_2016_NH,7099676,61616,New Hampshire,2016
70893232,43844,SI_2016_NJ,51753917,739214,New Jersey,2016
1130167,1458,SI_2016_NM,597479,8788,New Mexico,2016
176535086,-330,SI_2016_NV,16224914,2348057,Nevada,2016
116058129,17586,SI_2016_NY,89848710,1481631,New York,2016
41358994,32427,SI_2016_OH,32464772,1103800,Ohio,2016
13389306,7156,SI_2016_OK,10776339,314648,Oklahoma,2016
863781,396,SI_2016_OR,539058,6654,Oregon,2016
81718623,119939,SI_2016_PA,53281740,695613,Pennsylvania,2016
0,0,SI_2016_PR,0,0,Puerto Rico,2016
3464623,3487,SI_2016_RI,2445860,29049,Rhode Island,2016
1568384,585,SI_2016_SC,984254,19011,South Carolina,2016
5159363,32076,SI_2016_SD,1813210,62246,South Dakota,2016
3739141,208,SI_2016_TN,1749174,37578,Tennessee,2016
99387076,744089,SI_2016_TX,63002357,1465874,Texas,2016
121059090,3936881,SI_2016_UT,100879859,7469213,Utah,2016
37796297,-149498,SI_2016_VA,4327109,661245,Virginia,2016
0,0,SI_2016_VI,0,0,Virgin Islands Of The U.S.,2016
2303532,3472,SI_2016_VT,1762251,11953,Vermont,2016
7132534,4012,SI_2016_WA,4563048,78433,Washington,2016
15175888,45520,SI_2016_WI,11742808,270221,Wisconsin,2016
954242,-211,SI_2016_WV,496093,8720,West Virginia,2016
498881,725,SI_2016_WY,258812,2503,Wyoming,2016
396950,236,SI_2017_AK,157102,5379,Alaska,2017
528067,47,SI_2017_AL,383732,4809,Alabama,2017
81995,0,SI_2017_AR,73830,1119,Arkansas,2017
0,0,SI_2017_AZ,0,0,Arizona,2017
18222228,5001,SI_2017_CA,11475510,428881,California,2017
2746071,4173,SI_2017_CO,1418822,27981,Colorado,2017
33204800,26183,SI_2017_CT,25553205,311409,Connecticut,2017
7505320,10682,SI_2017_DE,5219166,115268,Delaware,2017
39271351,115990,SI_2017_FL,32732949,144957,Florida,2017
4034120,-793,SI_2017_GA,2880114,46177,Georgia,2017
144506,101,SI_2017_GU,107589,768,Guam,2017
8802411,10953,SI_2017_HI,6173968,125326,Hawaii,2017
2940869,-10377,SI_2017_IA,1009281,64588,Iowa,2017
617711,200,SI_2017_ID,474280,6474,Idaho,2017
27417279,103260,SI_2017_IL,17196545,116164,Illinois,2017
5866735,4919,SI_2017_IN,3503669,55516,Indiana,2017
12029729,1384,SI_2017_KS,9367667,166593,Kansas,2017
1598918,4379,SI_2017_KY,1189336,12248,Kentucky,2017
4565809,4874,SI_2017_LA,3355583,36725,Louisiana,2017
101151593,89289,SI_2017_MA,79817729,982675,Massachusetts,2017
5025697,5992,SI_2017_MD,3786221,50536,Maryland,2017
15220692,8014,SI_2017_ME,12039355,142560,Maine,2017
21802955,5977,SI_2017_MI,16376375,326275,Michigan,2017
4748608,3934,SI_2017_MN,3416894,57569,Minnesota,2017
3372640,2131,SI_2017_MO,2645004,60852,Missouri,2017
494415,416,SI_2017_MS,394913,2934,Mississippi,2017
103182,0,SI_2017_MT,61636,1042,Montana,2017
3031572,269,SI_2017_NC,2009806,22939,North Carolina,2017
2608879,1978,SI_2017_ND,2287772,27292,North Dakota,2017
9097740,12603,SI_2017_NE,7054792,99546,Nebraska,2017
8300959,7265,SI_2017_NH,6455973,58235,New Hampshire,2017
75409739,51082,SI_2017_NJ,55439787,789823,New Jersey,2017
1186472,1207,SI_2017_NM,641736,10337,New Mexico,2017
199374498,9767,SI_2017_NV,17401476,3120030,Nevada,2017
102835861,5559,SI_2017_NY,79632009,1349892,New York,2017
