,State,OCSVM_score
886,hawaii,-4.832540545791979
887,hawaii,-4.832540545791979
888,delaware,-4.834091124374872
889,delaware,-4.834091124374872
890,delaware,-4.84737071305365
891,delaware,-4.84737071305365
892,delaware,-4.84737071305365
893,delaware,-4.84737071305365
894,california,-4.848536204425294
895,oklahoma,-4.926660514317888
896,oklahoma,-4.926660514317888
897,oklahoma,-4.926660514317888
898,new york,-4.93575955816744
899,south carolina,-4.938591597479032
900,south carolina,-4.938591597479032
901,south carolina,-4.938591597479032
902,south carolina,-4.938591597479032
903,montana,-4.939930024212217
904,montana,-4.939930024212217
905,montana,-4.939930024212217
906,oklahoma,-4.960826916654817
907,new mexico,-4.991690669383587
908,new mexico,-4.991690669383587
909,new mexico,-4.991690669383587
910,new mexico,-4.991690669383587
911,alaska,-5.077797555102784
912,south dakota,-5.086447211283165
913,south dakota,-5.086447211283165
914,rhode island,-5.1585314922300185
915,rhode island,-5.1585314922300185
916,rhode island,-5.1585314922300185
917,rhode island,-5.1585314922300185
918,delaware,-5.167200650663752
919,oklahoma,-5.232066943082856
920,montana,-5.269281253476244
921,rhode island,-5.364064007332047
922,new mexico,-5.428140611835431
923,new mexico,-5.428140611835431
924,new mexico,-5.428140611835431
925,new mexico,-5.428140611835431
926,new jersey,-5.483952368045792
927,new jersey,-5.483952368045792
928,new jersey,-5.483952368045792
929,montana,-5.493533343702445
930,louisiana,-5.510981801162046
931,florida,-5.540922661302069
932,florida,-5.540922661302069
933,florida,-5.540922661302069
934,new jersey,-5.5948516594874675
935,oregon,-5.60027396761523
936,washington,-5.605544820501265
937,washington,-5.605544820501265
938,colorado,-5.615088329856427
939,colorado,-5.615088329856427
940,michigan,-5.640218253191904
941,michigan,-5.640218253191904
942,michigan,-5.640218253191904
943,hawaii,-5.664683717226701
944,hawaii,-5.664683717226701
945,maine,-5.6754120648407635
946,maine,-5.6754120648407635
947,maine,-5.6754120648407635
948,maine,-5.6754120648407635
949,rhode island,-5.713553571362851
950,rhode island,-5.713553571362851
951,rhode island,-5.713553571362851
952,alabama,-5.716082481323596
953,alabama,-5.716082481323596
954,alabama,-5.716082481323596
955,alabama,-5.716082481323596
956,maryland,-5.7360426826135935
957,maryland,-5.7360426826135935
958,north carolina,-5.749838677796298
959,north carolina,-5.749838677796298
960,louisiana,-5.754410790923082
961,louisiana,-5.754410790923082
962,alaska,-5.763615737669262
963,alaska,-5.763615737669262
964,north carolina,-5.764290937922645
965,north carolina,-5.764290937922645
966,oklahoma,-5.774430674221826
967,oklahoma,-5.774430674221826
968,oklahoma,-5.774430674221826
969,maryland,-5.7771463423234835
970,maryland,-5.7771463423234835
971,maryland,-5.7771463423234835
972,south carolina,-5.782351424261506
973,maine,-5.78623435074158
974,maine,-5.78623435074158
975,massachusetts,-5.806584937704059
976,massachusetts,-5.806584937704059
977,massachusetts,-5.806584937704059
978,ohio,-5.819630272186487
979,ohio,-5.819630272186487
980,ohio,-5.819630272186487
981,alabama,-5.830663300662451
982,mississippi,-5.832962560003601
983,maine,-5.833110784400944
984,maine,-5.833110784400944
985,maine,-5.833110784400944
986,louisiana,-5.840269589556016
987,utah,-5.845626616637226
988,utah,-5.845626616637226
989,utah,-5.845626616637226
990,nevada,-5.846498784411978
991,nevada,-5.846498784411978
992,nevada,-5.846498784411978
993,minnesota,-5.859428663293841
994,minnesota,-5.859428663293841
995,minnesota,-5.859428663293841
996,minnesota,-5.859428663293841
997,mississippi,-5.8784935064023145
998,mississippi,-5.8784935064023145
999,mississippi,-5.8784935064023145
1000,new york,-5.882075675400685
1001,new york,-5.882075675400685
1002,new york,-5.882075675400685
1003,new york,-5.882075675400685
1004,south carolina,-5.885408530387082
1005,south carolina,-5.885408530387082
1006,south carolina,-5.885408530387082
1007,south carolina,-5.885408530387082
1008,oklahoma,-5.886137207949368
1009,ohio,-5.890546717972484
1010,ohio,-5.890546717972484
1011,minnesota,-5.893377483992218
1012,minnesota,-5.893377483992218
1013,minnesota,-5.893377483992218
1014,ohio,-5.899604345320604
1015,ohio,-5.899604345320604
1016,ohio,-5.899604345320604
1017,ohio,-5.899604345320604
1018,north carolina,-5.910224779794994
1019,north carolina,-5.910224779794994
1020,north carolina,-5.910224779794994
1021,north carolina,-5.910224779794994
1022,louisiana,-5.913439223549275
1023,south dakota,-5.922348976250362
1024,hawaii,-5.922452832176845
1025,connecticut,-5.927886567516602
1026,connecticut,-5.927886567516602
1027,connecticut,-5.927886567516602
1028,washington,-5.931956616211139
1029,washington,-5.931956616211139
1030,washington,-5.931956616211139
1031,new mexico,-5.934022491629797
1032,south carolina,-5.937987381933745
1033,south carolina,-5.937987381933745
1034,south carolina,-5.937987381933745
1035,south carolina,-5.937987381933745
1036,massachusetts,-5.943297697740469
1037,massachusetts,-5.943297697740469
1038,massachusetts,-5.943297697740469
1039,massachusetts,-5.943297697740469
1040,colorado,-5.955070032651896
1041,mississippi,-5.9591250311202515
1042,mississippi,-5.9591250311202515
1043,idaho,-5.970669053556058
1044,idaho,-5.970669053556058
1045,idaho,-5.970669053556058
1046,vermont,-5.985505011105602
1047,vermont,-5.985505011105602
1048,north carolina,-5.986826196864293
1049,north carolina,-5.986826196864293
1050,north carolina,-5.986826196864293
1051,north carolina,-5.986826196864293
1052,oklahoma,-5.99604764538806
1053,oklahoma,-5.99604764538806
1054,oklahoma,-5.99604764538806
1055,oklahoma,-5.99604764538806
1056,alaska,-6.013091681991504
1057,alaska,-6.013091681991504
1058,hawaii,-6.015139008924251
1059,connecticut,-6.026438455672732
1060,connecticut,-6.026438455672732
1061,connecticut,-6.026438455672732
1062,new mexico,-6.035466779055255
1063,new mexico,-6.035466779055255
1064,new mexico,-6.035466779055255
1065,hawaii,-6.043316220910896
1066,delaware,-6.0521602527790535
1067,kansas,-6.056837279028677
1068,california,-6.062760523703673
1069,california,-6.062760523703673
1070,delaware,-6.070075502866729
1071,delaware,-6.070075502866729
1072,new york,-6.0711341742432126
1073,new york,-6.0711341742432126
1074,new york,-6.0711341742432126
1075,new york,-6.0711341742432126
1076,louisiana,-6.073271395146051
1077,louisiana,-6.073271395146051
1078,louisiana,-6.073271395146051
1079,massachusetts,-6.080040369393799
1080,massachusetts,-6.080040369393799
1081,massachusetts,-6.080040369393799
1082,georgia,-6.080874534572352
1083,georgia,-6.080874534572352
1084,georgia,-6.080874534572352
1085,georgia,-6.080874534572352
1086,colorado,-6.091949421046884
1087,ohio,-6.116578423833339
1088,ohio,-6.116578423833339
1089,michigan,-6.119805907580599
1090,michigan,-6.119805907580599
1091,michigan,-6.119805907580599
1092,michigan,-6.119805907580599
1093,texas,-6.149444907579927
1094,texas,-6.149444907579927
1095,south carolina,-6.156292293492832
1096,new jersey,-6.168720776720768
1097,new jersey,-6.168720776720768
1098,new jersey,-6.168720776720768
1099,delaware,-6.1701791921748566
1100,arkansas,-6.1839021990173535
1101,arkansas,-6.1839021990173535
1102,arkansas,-6.1839021990173535
1103,kansas,-6.191042216884817
1104,arkansas,-6.205811050880499
1105,ohio,-6.2118321568878585
1106,indiana,-6.228350167779958
1107,alabama,-6.254991167210058
1108,alabama,-6.254991167210058
1109,alabama,-6.254991167210058
1110,kansas,-6.262189380816572
1111,kansas,-6.262189380816572
1112,kansas,-6.262189380816572
1113,rhode island,-6.274077420308906
1114,california,-6.291240702942851
1115,california,-6.291240702942851
1116,california,-6.291240702942851
1117,utah,-6.292306187900344
1118,massachusetts,-6.348704346112584
1119,kansas,-6.363486150419035
1120,kansas,-6.363486150419035
1121,kansas,-6.395431530386688
1122,alaska,-6.3994138527233275
1123,alaska,-6.3994138527233275
1124,alaska,-6.3994138527233275
1125,alaska,-6.3994138527233275
1126,indiana,-6.399890775423181
1127,indiana,-6.399890775423181
1128,maine,-6.411494146301379
1129,maine,-6.411494146301379
1130,maine,-6.411494146301379
1131,new hampshire,-6.4205517542768575
1132,new hampshire,-6.4205517542768575
1133,new york,-6.424553242884649
1134,indiana,-6.436971253320898
1135,indiana,-6.436971253320898
1136,wyoming,-6.472620015099103
1137,wyoming,-6.472620015099103
1138,wyoming,-6.472620015099103
1139,wyoming,-6.472620015099103
1140,rhode island,-6.47329245157357
1141,rhode island,-6.47329245157357
1142,rhode island,-6.47329245157357
1143,maryland,-6.500845096168852
1144,maryland,-6.500845096168852
1145,maryland,-6.500845096168852
1146,maryland,-6.500845096168852
1147,connecticut,-6.509906533475238
1148,indiana,-6.510565381858903
1149,indiana,-6.510565381858903
1150,indiana,-6.510565381858903
1151,california,-6.515148547286017
1152,california,-6.515148547286017
1153,new jersey,-6.52364608607671
1154,new jersey,-6.52364608607671
1155,connecticut,-6.525443019946486
1156,connecticut,-6.525443019946486
1157,connecticut,-6.525443019946486
1158,connecticut,-6.525443019946486
1159,alaska,-6.53594257343056
1160,vermont,-6.540692706644457
1161,vermont,-6.540692706644457
1162,michigan,-6.542095744666703
1163,oregon,-6.548179355232236
1164,oregon,-6.548179355232236
1165,oregon,-6.548179355232236
1166,indiana,-6.561132036507324
1167,indiana,-6.561132036507324
1168,indiana,-6.561132036507324
1169,indiana,-6.561132036507324
1170,vermont,-6.562013646285706
1171,vermont,-6.562013646285706
1172,new york,-6.580260383427827
1173,new york,-6.580260383427827
1174,new york,-6.580260383427827
1175,colorado,-6.58409604849907
1176,washington,-6.595475769838018
1177,washington,-6.595475769838018
1178,alaska,-6.599515775018219
1179,connecticut,-6.609764822762131
1180,delaware,-6.629730148659107
1181,mississippi,-6.630811716126992
1182,mississippi,-6.630811716126992
1183,mississippi,-6.630811716126992
1184,mississippi,-6.630811716126992
1185,massachusetts,-6.654144755128776
1186,maryland,-6.673009602048914
1187,maryland,-6.673009602048914
1188,kansas,-6.68004915926263
1189,kansas,-6.68004915926263
1190,idaho,-6.6812265061674125
1191,idaho,-6.6812265061674125
1192,idaho,-6.6812265061674125
1193,alabama,-6.683826447492493
1194,california,-6.687034713709117
1195,massachusetts,-6.695589428983652
1196,ohio,-6.698475327387484
1197,ohio,-6.698475327387484
1198,ohio,-6.698475327387484
1199,ohio,-6.698475327387484
1200,north carolina,-6.70350984966916
1201,north carolina,-6.70350984966916
1202,new jersey,-6.704661887321009
1203,new jersey,-6.704661887321009
1204,maryland,-6.714090235639276
1205,maryland,-6.714090235639276
1206,maryland,-6.714090235639276
1207,maryland,-6.714090235639276
1208,alaska,-6.7248412788568
1209,alaska,-6.7248412788568
1210,kansas,-6.728089748923928
1211,kansas,-6.728089748923928
1212,kansas,-6.728892285102795
1213,kansas,-6.728892285102795
1214,massachusetts,-6.739983847474164
1215,massachusetts,-6.739983847474164
1216,vermont,-6.747500543499889
1217,vermont,-6.747500543499889
1218,nevada,-6.748832492580654
1219,colorado,-6.757138677912856
1220,colorado,-6.757138677912856
1221,colorado,-6.757138677912856
1222,vermont,-6.766333148323426
1223,vermont,-6.766333148323426
1224,maryland,-6.771366680930434
1225,maryland,-6.771366680930434
1226,maryland,-6.771366680930434
1227,delaware,-6.772218755661434
1228,missouri,-6.772777198747384
1229,tennessee,-6.7801501674390465
1230,tennessee,-6.7801501674390465
1231,michigan,-6.812663739184529
1232,louisiana,-6.815235618868606
1233,new mexico,-6.821088346439147
1234,new mexico,-6.821088346439147
1235,new mexico,-6.821088346439147
1236,north carolina,-6.837346998457342
1237,north carolina,-6.837346998457342
1238,north carolina,-6.837346998457342
1239,north carolina,-6.837346998457342
1240,minnesota,-6.846670811969545
1241,minnesota,-6.8630354132496905
1242,minnesota,-6.8630354132496905
1243,minnesota,-6.8630354132496905
1244,minnesota,-6.8630354132496905
1245,wyoming,-6.865422142373788
1246,wyoming,-6.865422142373788
1247,alabama,-6.873551273453778
1248,alabama,-6.873551273453778
1249,alabama,-6.873551273453778
1250,alabama,-6.873551273453778
1251,new mexico,-6.878787521227338
1252,new mexico,-6.878787521227338
1253,new mexico,-6.878787521227338
1254,illinois,-6.880065211790928
1255,illinois,-6.880065211790928
1256,south dakota,-6.902908615789933
1257,south dakota,-6.902908615789933
1258,south dakota,-6.902908615789933
1259,connecticut,-6.907609298770645
1260,connecticut,-6.907609298770645
1261,connecticut,-6.907609298770645
1262,connecticut,-6.907609298770645
1263,minnesota,-6.921551102712407
1264,indiana,-6.924132085127823
1265,indiana,-6.924132085127823
1266,wyoming,-6.930259278533249
1267,wyoming,-6.930259278533249
1268,alabama,-6.933608002323858
1269,alabama,-6.933608002323858
1270,utah,-6.936214160737784
1271,utah,-6.936214160737784
1272,west virginia,-6.949384408909509
1273,west virginia,-6.949384408909509
1274,alabama,-6.953290969894091
1275,alabama,-6.953290969894091
1276,alabama,-6.953290969894091
1277,alabama,-6.953290969894091
1278,kansas,-6.953304192454198
1279,kansas,-6.953304192454198
1280,kansas,-6.953304192454198
1281,washington,-6.97749856863004
1282,washington,-6.97749856863004
1283,washington,-6.97749856863004
1284,new mexico,-6.987806994823359
1285,wyoming,-6.993582866428149
1286,wyoming,-6.993582866428149
1287,wyoming,-6.993582866428149
1288,hawaii,-7.000990021885613
1289,maine,-7.002501868791114
1290,california,-7.007727384442703
1291,california,-7.007727384442703
1292,west virginia,-7.012064048500491
1293,west virginia,-7.012064048500491
1294,kansas,-7.0123684728552504
1295,idaho,-7.0172983492903995
1296,idaho,-7.0172983492903995
1297,idaho,-7.0172983492903995
1298,missouri,-7.021556602678864
1299,missouri,-7.021556602678864
1300,missouri,-7.021556602678864
1301,new hampshire,-7.025330965811612
1302,new hampshire,-7.025330965811612
1303,wyoming,-7.029137913241712
1304,wyoming,-7.029137913241712
1305,alabama,-7.033535871415943
1306,alabama,-7.033535871415943
1307,louisiana,-7.035733536147376
1308,louisiana,-7.035733536147376
1309,california,-7.035829818881844
1310,michigan,-7.0557214959015795
1311,michigan,-7.0557214959015795
1312,south carolina,-7.055752233005023
1313,south carolina,-7.055752233005023
1314,louisiana,-7.057762255128779
1315,florida,-7.064640596253433
1316,florida,-7.064640596253433
1317,florida,-7.064640596253433
1318,florida,-7.064640596253433
1319,oregon,-7.070252707629656
1320,oregon,-7.070252707629656
1321,oregon,-7.070252707629656
1322,new hampshire,-7.0729391743473045
1323,new hampshire,-7.0729391743473045
1324,new hampshire,-7.0729391743473045
1325,new hampshire,-7.0729391743473045
1326,michigan,-7.075678616403039
1327,massachusetts,-7.086802044987124
1328,massachusetts,-7.086802044987124
1329,massachusetts,-7.086802044987124
1330,wyoming,-7.089179282793879
1331,wyoming,-7.089179282793879
1332,rhode island,-7.092482777077585
1333,rhode island,-7.092482777077585
1334,connecticut,-7.110974817936118
1335,connecticut,-7.110974817936118
1336,tennessee,-7.114502634118239
1337,tennessee,-7.114502634118239
1338,tennessee,-7.114502634118239
1339,tennessee,-7.114502634118239
1340,california,-7.115352940163461
1341,alabama,-7.118967546407241
1342,alabama,-7.118967546407241
1343,michigan,-7.121382270561938
1344,michigan,-7.121382270561938
1345,michigan,-7.121382270561938
1346,rhode island,-7.123913762533306
1347,rhode island,-7.123913762533306
1348,rhode island,-7.123913762533306
1349,vermont,-7.124591390007112
1350,alaska,-7.135103118910834
1351,alaska,-7.135103118910834
1352,alaska,-7.135103118910834
1353,south carolina,-7.136221520504499
1354,south carolina,-7.136221520504499
1355,south carolina,-7.136221520504499
1356,vermont,-7.154992608831222
1357,vermont,-7.154992608831222
1358,washington,-7.157457228537524
1359,vermont,-7.159115536187912
1360,vermont,-7.159115536187912
1361,rhode island,-7.164545228784803
1362,rhode island,-7.164545228784803
1363,rhode island,-7.164545228784803
1364,rhode island,-7.164545228784803
1365,north dakota,-7.1654191922221315
1366,north dakota,-7.1654191922221315
1367,washington,-7.165545710420858
1368,kentucky,-7.165954272590618
1369,kentucky,-7.165954272590618
1370,kentucky,-7.165954272590618
1371,new hampshire,-7.17236694036847
1372,new hampshire,-7.17236694036847
1373,wyoming,-7.173944513619325
1374,wyoming,-7.173944513619325
1375,wyoming,-7.173944513619325
1376,tennessee,-7.182928240471675
1377,tennessee,-7.182928240471675
1378,wyoming,-7.186794088244582
1379,delaware,-7.190237498526962
1380,delaware,-7.190237498526962
1381,louisiana,-7.208275320601416
1382,louisiana,-7.208275320601416
1383,louisiana,-7.208275320601416
1384,wyoming,-7.212193262923016
1385,wyoming,-7.212193262923016
1386,wyoming,-7.212193262923016
1387,wyoming,-7.223388591106783
1388,alabama,-7.233943246193377
1389,alabama,-7.233943246193377
1390,montana,-7.245779479134875
1391,montana,-7.245779479134875
1392,montana,-7.245779479134875
1393,montana,-7.245779479134875
1394,indiana,-7.246999311220328
1395,indiana,-7.246999311220328
1396,indiana,-7.246999311220328
1397,indiana,-7.246999311220328
1398,wyoming,-7.248910636156644
1399,wyoming,-7.248910636156644
1400,rhode island,-7.2500701261799065
1401,rhode island,-7.2500701261799065
1402,idaho,-7.256324612028898
1403,wyoming,-7.266555614961987
1404,montana,-7.286026028799192
1405,montana,-7.286026028799192
1406,montana,-7.286026028799192
1407,montana,-7.286026028799192
1408,new mexico,-7.288104893791008
1409,rhode island,-7.288273697996885
1410,vermont,-7.289600146750509
1411,kentucky,-7.293147434999582
1412,kentucky,-7.293147434999582
1413,indiana,-7.3011706098126865
1414,indiana,-7.3011706098126865
1415,michigan,-7.309524993486541
1416,oregon,-7.322091161338911
1417,kentucky,-7.327087305432343
1418,vermont,-7.330995916819845
1419,vermont,-7.330995916819845
1420,maryland,-7.333396320957334
1421,north carolina,-7.3362455664607396
1422,north carolina,-7.3362455664607396
1423,north carolina,-7.3362455664607396
1424,north carolina,-7.3362455664607396
1425,alabama,-7.352143501665772
1426,alabama,-7.352143501665772
1427,north dakota,-7.3621394594054905
1428,idaho,-7.362974540864279
1429,wyoming,-7.365008977521654
1430,wyoming,-7.365008977521654
1431,missouri,-7.371075752741589
1432,new hampshire,-7.375734619094459
1433,new hampshire,-7.375734619094459
1434,pennsylvania,-7.377612223388915
1435,pennsylvania,-7.377612223388915
1436,new mexico,-7.415283438883677
1437,michigan,-7.416959261882667
1438,michigan,-7.416959261882667
1439,michigan,-7.416959261882667
1440,wyoming,-7.421387519730594
1441,indiana,-7.4237043667649445
1442,indiana,-7.4237043667649445
1443,indiana,-7.4237043667649445
1444,indiana,-7.4237043667649445
1445,new jersey,-7.4245130019621115
1446,north carolina,-7.424599137489999
1447,north carolina,-7.424599137489999
1448,north carolina,-7.424599137489999
1449,wyoming,-7.425768895545929
1450,wyoming,-7.425768895545929
1451,illinois,-7.435829762995276
1452,illinois,-7.435829762995276
1453,alabama,-7.440346099398937
1454,alabama,-7.440346099398937
1455,kentucky,-7.450250547295546
1456,oregon,-7.455682204737329
1457,kentucky,-7.45991433041543
1458,kentucky,-7.45991433041543
1459,arkansas,-7.474601650088161
1460,arkansas,-7.474601650088161
1461,arkansas,-7.474601650088161
1462,arkansas,-7.474601650088161
1463,virginia,-7.476252866596333
1464,north carolina,-7.481072478440026
1465,north carolina,-7.481072478440026
1466,louisiana,-7.481142571136331
1467,louisiana,-7.481142571136331
1468,louisiana,-7.481142571136331
1469,louisiana,-7.481142571136331
1470,west virginia,-7.483025418017142
1471,wisconsin,-7.484127092774209
1472,wisconsin,-7.484127092774209
1473,wisconsin,-7.484127092774209
1474,arkansas,-7.512455423640567
1475,arkansas,-7.512455423640567
1476,arkansas,-7.512455423640567
1477,oregon,-7.512704010295337
1478,oregon,-7.512704010295337
1479,oregon,-7.512704010295337
1480,california,-7.531408505311951
1481,minnesota,-7.536399641999928
1482,minnesota,-7.536399641999928
1483,minnesota,-7.536399641999928
1484,west virginia,-7.546561446750651
1485,west virginia,-7.546561446750651
1486,west virginia,-7.546561446750651
1487,missouri,-7.551327345240281
1488,missouri,-7.551327345240281
1489,texas,-7.553402414812844
1490,texas,-7.553402414812844
1491,texas,-7.553402414812844
1492,pennsylvania,-7.554755469241762
1493,pennsylvania,-7.554755469241762
1494,vermont,-7.557157859973451
1495,vermont,-7.557157859973451
1496,vermont,-7.557157859973451
1497,vermont,-7.557157859973451
1498,new mexico,-7.559183263843636
1499,new mexico,-7.559183263843636
1500,new mexico,-7.559183263843636
1501,utah,-7.564153190251552
1502,new mexico,-7.566619793746
1503,new mexico,-7.566619793746
1504,new mexico,-7.566619793746
1505,north dakota,-7.591009245612106
1506,new jersey,-7.593269352406196
1507,new jersey,-7.593269352406196
1508,massachusetts,-7.594700360175246
1509,louisiana,-7.595047430675663
1510,louisiana,-7.595047430675663
1511,missouri,-7.601631659293588
1512,missouri,-7.601631659293588
1513,missouri,-7.601631659293588
1514,missouri,-7.601631659293588
1515,wisconsin,-7.607058795390685
1516,florida,-7.608269040356454
1517,alaska,-7.608735235280228
1518,alaska,-7.608735235280228
1519,alaska,-7.608735235280228
1520,alaska,-7.608735235280228
1521,nebraska,-7.615128199788437
1522,alaska,-7.616985425744126
1523,alaska,-7.616985425744126
1524,alaska,-7.616985425744126
1525,california,-7.621284149179864
1526,california,-7.621284149179864
1527,texas,-7.629526188451777
1528,alaska,-7.638487226646632
1529,alaska,-7.638487226646632
1530,alaska,-7.638487226646632
1531,west virginia,-7.638905330127713
1532,west virginia,-7.638905330127713
1533,delaware,-7.646604995650399
1534,delaware,-7.646604995650399
1535,illinois,-7.64746469695136
1536,illinois,-7.64746469695136
1537,illinois,-7.64746469695136
1538,illinois,-7.64746469695136
1539,maine,-7.649446559602723
1540,florida,-7.649452682538417
1541,florida,-7.649452682538417
1542,virginia,-7.651261886526257
1543,virginia,-7.651261886526257
1544,virginia,-7.651261886526257
1545,west virginia,-7.65210623681471
1546,west virginia,-7.65210623681471
1547,washington,-7.659051813688812
1548,washington,-7.659051813688812
1549,west virginia,-7.659343512160085
1550,west virginia,-7.659343512160085
1551,west virginia,-7.659343512160085
1552,colorado,-7.664843960998958
1553,north carolina,-7.666243283230614
1554,north carolina,-7.666243283230614
1555,alabama,-7.666377366018317
1556,alabama,-7.666377366018317
1557,alabama,-7.666377366018317
1558,alabama,-7.666377366018317
1559,michigan,-7.671276828563691
1560,michigan,-7.671276828563691
1561,alaska,-7.673901849067114
1562,south carolina,-7.6784243049442225
1563,south carolina,-7.6784243049442225
1564,delaware,-7.6786470983629584
1565,delaware,-7.6786470983629584
1566,delaware,-7.6786470983629584
1567,new hampshire,-7.679063871856222
1568,new hampshire,-7.679063871856222
1569,new mexico,-7.694747917064198
1570,new mexico,-7.694747917064198
1571,new mexico,-7.694747917064198
1572,west virginia,-7.700324700590052
1573,west virginia,-7.700324700590052
1574,colorado,-7.723443624972944
1575,colorado,-7.723443624972944
1576,colorado,-7.723443624972944
1577,kentucky,-7.72512681005832
1578,kentucky,-7.72512681005832
1579,tennessee,-7.725735743650944
1580,tennessee,-7.725735743650944
1581,west virginia,-7.73973067083142
1582,oklahoma,-7.7418761645661505
1583,oklahoma,-7.7418761645661505
1584,nebraska,-7.744122790317952
1585,new hampshire,-7.749394998178957
1586,new hampshire,-7.749394998178957
1587,new hampshire,-7.749394998178957
1588,new hampshire,-7.749394998178957
1589,new mexico,-7.761041487154834
1590,florida,-7.761313439172845
1591,florida,-7.761313439172845
1592,florida,-7.761313439172845
1593,massachusetts,-7.778858612285148
1594,massachusetts,-7.778858612285148
1595,massachusetts,-7.778858612285148
1596,massachusetts,-7.778858612285148
1597,louisiana,-7.779305212012943
1598,louisiana,-7.779305212012943
1599,tennessee,-7.7885499297023415
1600,tennessee,-7.7885499297023415
1601,tennessee,-7.7885499297023415
1602,tennessee,-7.7885499297023415
1603,illinois,-7.799138895819283
1604,west virginia,-7.80762146028399
1605,michigan,-7.821339904631152
1606,missouri,-7.823960312770332
1607,utah,-7.828120551469091
1608,utah,-7.828120551469091
1609,utah,-7.828120551469091
1610,wisconsin,-7.831502898503615
1611,wisconsin,-7.831502898503615
1612,wisconsin,-7.831502898503615
1613,alaska,-7.834733773379099
1614,vermont,-7.8446103618398695
1615,vermont,-7.8446103618398695
1616,north carolina,-7.847409864124415
1617,massachusetts,-7.854237720281468
1618,massachusetts,-7.854237720281468
1619,massachusetts,-7.854237720281468
1620,iowa,-7.856010264073909
1621,iowa,-7.856010264073909
1622,delaware,-7.857547717428865
1623,delaware,-7.857547717428865
1624,arkansas,-7.860083729902378
1625,missouri,-7.870007848293753
1626,missouri,-7.870007848293753
1627,missouri,-7.870007848293753
1628,illinois,-7.870114536238233
1629,illinois,-7.870114536238233
1630,illinois,-7.870114536238233
1631,illinois,-7.870114536238233
1632,nebraska,-7.874601579340997
1633,nebraska,-7.874601579340997
1634,nebraska,-7.874601579340997
1635,nebraska,-7.874601579340997
1636,vermont,-7.901249375791792
1637,vermont,-7.901249375791792
1638,vermont,-7.901249375791792
1639,idaho,-7.9057268772471545
1640,idaho,-7.9057268772471545
1641,idaho,-7.9057268772471545
1642,nebraska,-7.907285440542495
1643,nebraska,-7.907285440542495
1644,nebraska,-7.907285440542495
1645,vermont,-7.908419072701733
1646,vermont,-7.908419072701733
1647,west virginia,-7.918948269822458
1648,south carolina,-7.91974537882821
1649,south carolina,-7.91974537882821
1650,south carolina,-7.91974537882821
1651,south carolina,-7.91974537882821
1652,arkansas,-7.93054577829696
1653,wyoming,-7.931319663617167
1654,wyoming,-7.931319663617167
1655,arkansas,-7.937411487678077
1656,arkansas,-7.937411487678077
1657,arkansas,-7.937411487678077
1658,north dakota,-7.938790653030303
1659,north dakota,-7.938790653030303
1660,new jersey,-7.941972287227237
1661,wisconsin,-7.948322087669503
1662,wisconsin,-7.948322087669503
1663,wisconsin,-7.948322087669503
1664,illinois,-7.948709082562843
1665,iowa,-7.950399468808065
1666,iowa,-7.950399468808065
1667,iowa,-7.950399468808065
1668,iowa,-7.950399468808065
1669,kentucky,-7.954370001971789
1670,north carolina,-7.95491138353367
1671,north carolina,-7.95491138353367
1672,north carolina,-7.95491138353367
1673,north carolina,-7.95491138353367
1674,missouri,-7.967295922899872
1675,missouri,-7.967295922899872
1676,illinois,-7.973581950923112
1677,illinois,-7.973581950923112
1678,minnesota,-7.98021582266211
1679,minnesota,-7.98021582266211
1680,kentucky,-7.980345630180864
1681,new mexico,-7.982588133128772
1682,west virginia,-7.986697812567584
1683,west virginia,-7.986697812567584
1684,west virginia,-7.986697812567584
1685,wisconsin,-7.992056993591397
1686,wisconsin,-7.9983051688468905
1687,wisconsin,-7.9983051688468905
1688,wisconsin,-7.9983051688468905
1689,utah,-8.007507806361595
1690,iowa,-8.00849493466098
1691,iowa,-8.00849493466098
1692,delaware,-8.011320474986007
1693,delaware,-8.011320474986007
1694,delaware,-8.011320474986007
1695,florida,-8.01277268557999
1696,florida,-8.01277268557999
1697,kentucky,-8.04553708587001
1698,kentucky,-8.04553708587001
1699,kentucky,-8.04553708587001
1700,kentucky,-8.04553708587001
1701,florida,-8.045869771254289
1702,florida,-8.045869771254289
1703,utah,-8.052622227227864
1704,wisconsin,-8.0560603857555
1705,montana,-8.065607455360457
1706,montana,-8.065607455360457
1707,montana,-8.065607455360457
1708,maine,-8.07033721454696
1709,maine,-8.07033721454696
1710,maine,-8.07033721454696
1711,new jersey,-8.070697590329686
1712,new jersey,-8.070697590329686
1713,new jersey,-8.070697590329686
1714,ohio,-8.07761270937673
1715,ohio,-8.07761270937673
1716,ohio,-8.07761270937673
1717,montana,-8.077781307191216
1718,montana,-8.077781307191216
1719,montana,-8.077781307191216
1720,idaho,-8.084212048219428
1721,idaho,-8.084212048219428
1722,idaho,-8.084212048219428
1723,idaho,-8.084212048219428
1724,west virginia,-8.091890872022873
1725,arkansas,-8.093058671279877
1726,arkansas,-8.093058671279877
1727,arkansas,-8.093058671279877
1728,washington,-8.094258951759222
1729,washington,-8.094258951759222
1730,kentucky,-8.096169942724082
1731,kentucky,-8.096169942724082
1732,kentucky,-8.096169942724082
1733,kentucky,-8.096169942724082
1734,tennessee,-8.101395674103195
1735,tennessee,-8.101395674103195
1736,idaho,-8.102531754844954
1737,tennessee,-8.104215373907316
