"GeoFips","GeoName","LineCode","Description","Time","GDP","State","YearQuarter"
"27000","Minnesota",1,"All industry total","2007:Q3",304533.5,"minnesota",2007 Q3
"27000","Minnesota",1,"All industry total","2007:Q4",307311.5,"minnesota",2007 Q4
"27000","Minnesota",1,"All industry total","2008:Q1",310307.7,"minnesota",2008 Q1
"27000","Minnesota",1,"All industry total","2008:Q2",310758.7,"minnesota",2008 Q2
"27000","Minnesota",1,"All industry total","2008:Q3",313375.3,"minnesota",2008 Q3
"27000","Minnesota",1,"All industry total","2008:Q4",302719.8,"minnesota",2008 Q4
"27000","Minnesota",1,"All industry total","2009:Q1",296080.6,"minnesota",2009 Q1
"27000","Minnesota",1,"All industry total","2009:Q2",295035.8,"minnesota",2009 Q2
"27000","Minnesota",1,"All industry total","2009:Q3",295782,"minnesota",2009 Q3
"27000","Minnesota",1,"All industry total","2009:Q4",300602.5,"minnesota",2009 Q4
"27000","Minnesota",1,"All industry total","2010:Q1",301025.2,"minnesota",2010 Q1
"27000","Minnesota",1,"All industry total","2010:Q2",305072.4,"minnesota",2010 Q2
"27000","Minnesota",1,"All industry total","2010:Q3",309866.6,"minnesota",2010 Q3
"27000","Minnesota",1,"All industry total","2010:Q4",316403.2,"minnesota",2010 Q4
"27000","Minnesota",1,"All industry total","2011:Q1",311827.5,"minnesota",2011 Q1
"27000","Minnesota",1,"All industry total","2011:Q2",317343.8,"minnesota",2011 Q2
"27000","Minnesota",1,"All industry total","2011:Q3",315004.8,"minnesota",2011 Q3
"27000","Minnesota",1,"All industry total","2011:Q4",316677.2,"minnesota",2011 Q4
"27000","Minnesota",1,"All industry total","2012:Q1",320691.2,"minnesota",2012 Q1
"27000","Minnesota",1,"All industry total","2012:Q2",320660.5,"minnesota",2012 Q2
"27000","Minnesota",1,"All industry total","2012:Q3",322096,"minnesota",2012 Q3
"27000","Minnesota",1,"All industry total","2012:Q4",320767.6,"minnesota",2012 Q4
"27000","Minnesota",1,"All industry total","2013:Q1",324710,"minnesota",2013 Q1
"27000","Minnesota",1,"All industry total","2013:Q2",327180,"minnesota",2013 Q2
"27000","Minnesota",1,"All industry total","2013:Q3",333101.2,"minnesota",2013 Q3
"27000","Minnesota",1,"All industry total","2013:Q4",334106.8,"minnesota",2013 Q4
"27000","Minnesota",1,"All industry total","2014:Q1",332424.6,"minnesota",2014 Q1
"27000","Minnesota",1,"All industry total","2014:Q2",337987.2,"minnesota",2014 Q2
"27000","Minnesota",1,"All industry total","2014:Q3",342642,"minnesota",2014 Q3
"27000","Minnesota",1,"All industry total","2014:Q4",341441.8,"minnesota",2014 Q4
"27000","Minnesota",1,"All industry total","2015:Q1",345361.8,"minnesota",2015 Q1
"27000","Minnesota",1,"All industry total","2015:Q2",343996.2,"minnesota",2015 Q2
"27000","Minnesota",1,"All industry total","2015:Q3",345331.1,"minnesota",2015 Q3
"27000","Minnesota",1,"All industry total","2015:Q4",347135.9,"minnesota",2015 Q4
"27000","Minnesota",1,"All industry total","2016:Q1",346601,"minnesota",2016 Q1
"27000","Minnesota",1,"All industry total","2016:Q2",348006.1,"minnesota",2016 Q2
"27000","Minnesota",1,"All industry total","2016:Q3",353955.8,"minnesota",2016 Q3
"27000","Minnesota",1,"All industry total","2016:Q4",353851.5,"minnesota",2016 Q4
"27000","Minnesota",1,"All industry total","2017:Q1",356459.9,"minnesota",2017 Q1
"27000","Minnesota",1,"All industry total","2017:Q2",354121.3,"minnesota",2017 Q2
"27000","Minnesota",1,"All industry total","2017:Q3",352183.8,"minnesota",2017 Q3
"27000","Minnesota",1,"All industry total","2017:Q4",356122.5,"minnesota",2017 Q4
"27000","Minnesota",1,"All industry total","2018:Q1",361044.1,"minnesota",2018 Q1
"27000","Minnesota",1,"All industry total","2018:Q2",363643.2,"minnesota",2018 Q2
"27000","Minnesota",1,"All industry total","2018:Q3",366978.9,"minnesota",2018 Q3
"27000","Minnesota",1,"All industry total","2018:Q4",367532.6,"minnesota",2018 Q4
"27000","Minnesota",1,"All industry total","2019:Q1",365533,"minnesota",2019 Q1
"27000","Minnesota",1,"All industry total","2019:Q2",367627,"minnesota",2019 Q2
"27000","Minnesota",1,"All industry total","2019:Q3",371869.3,"minnesota",2019 Q3
"27000","Minnesota",1,"All industry total","2019:Q4",373440.2,"minnesota",2019 Q4
"27000","Minnesota",1,"All industry total","2020:Q1",366430.8,"minnesota",2020 Q1
"27000","Minnesota",1,"All industry total","2020:Q2",337879,"minnesota",2020 Q2
"27000","Minnesota",1,"All industry total","2020:Q3",360431.4,"minnesota",2020 Q3
"27000","Minnesota",1,"All industry total","2020:Q4",365161.1,"minnesota",2020 Q4
"27000","Minnesota",1,"All industry total","2021:Q1",372005,"minnesota",2021 Q1
"27000","Minnesota",1,"All industry total","2021:Q2",379971.1,"minnesota",2021 Q2
"27000","Minnesota",1,"All industry total","2021:Q3",377796,"minnesota",2021 Q3
"27000","Minnesota",1,"All industry total","2021:Q4",382015.9,"minnesota",2021 Q4
"27000","Minnesota",1,"All industry total","2022:Q1",380549.4,"minnesota",2022 Q1
"27000","Minnesota",1,"All industry total","2022:Q2",383317.4,"minnesota",2022 Q2
"27000","Minnesota",1,"All industry total","2022:Q3",387831,"minnesota",2022 Q3
"27000","Minnesota",1,"All industry total","2022:Q4",387212.9,"minnesota",2022 Q4
"27000","Minnesota",1,"All industry total","2023:Q1",387261.6,"minnesota",2023 Q1
"27000","Minnesota",1,"All industry total","2023:Q2",388214.6,"minnesota",2023 Q2
"27000","Minnesota",1,"All industry total","2023:Q3",392755.2,"minnesota",2023 Q3
"27000","Minnesota",1,"All industry total","2023:Q4",395400.3,"minnesota",2023 Q4
"27000","Minnesota",1,"All industry total","2024:Q1",392642.1,"minnesota",2024 Q1
"27000","Minnesota",1,"All industry total","2024:Q2",393936.5,"minnesota",2024 Q2
"27000","Minnesota",1,"All industry total","2024:Q3",395901.6,"minnesota",2024 Q3
"28000","Mississippi",1,"All industry total","2005:Q1",102595.1,"mississippi",2005 Q1
"28000","Mississippi",1,"All industry total","2005:Q2",102673.2,"mississippi",2005 Q2
"28000","Mississippi",1,"All industry total","2005:Q3",103088,"mississippi",2005 Q3
"28000","Mississippi",1,"All industry total","2005:Q4",106410.7,"mississippi",2005 Q4
"28000","Mississippi",1,"All industry total","2006:Q1",104563,"mississippi",2006 Q1
"28000","Mississippi",1,"All industry total","2006:Q2",106159.5,"mississippi",2006 Q2
"28000","Mississippi",1,"All industry total","2006:Q3",106036.3,"mississippi",2006 Q3
"28000","Mississippi",1,"All industry total","2006:Q4",106760.8,"mississippi",2006 Q4
"28000","Mississippi",1,"All industry total","2007:Q1",106494.9,"mississippi",2007 Q1
"28000","Mississippi",1,"All industry total","2007:Q2",106645.6,"mississippi",2007 Q2
"28000","Mississippi",1,"All industry total","2007:Q3",108214.5,"mississippi",2007 Q3
"28000","Mississippi",1,"All industry total","2007:Q4",109500.5,"mississippi",2007 Q4
"28000","Mississippi",1,"All industry total","2008:Q1",109873.6,"mississippi",2008 Q1
"28000","Mississippi",1,"All industry total","2008:Q2",111201.9,"mississippi",2008 Q2
"28000","Mississippi",1,"All industry total","2008:Q3",109553.6,"mississippi",2008 Q3
"28000","Mississippi",1,"All industry total","2008:Q4",107107,"mississippi",2008 Q4
"28000","Mississippi",1,"All industry total","2009:Q1",105739.1,"mississippi",2009 Q1
"28000","Mississippi",1,"All industry total","2009:Q2",105436,"mississippi",2009 Q2
"28000","Mississippi",1,"All industry total","2009:Q3",105044,"mississippi",2009 Q3
"28000","Mississippi",1,"All industry total","2009:Q4",105220.9,"mississippi",2009 Q4
"28000","Mississippi",1,"All industry total","2010:Q1",105854.1,"mississippi",2010 Q1
"28000","Mississippi",1,"All industry total","2010:Q2",106816.8,"mississippi",2010 Q2
"28000","Mississippi",1,"All industry total","2010:Q3",107258.3,"mississippi",2010 Q3
"28000","Mississippi",1,"All industry total","2010:Q4",106917.9,"mississippi",2010 Q4
"28000","Mississippi",1,"All industry total","2011:Q1",105782.4,"mississippi",2011 Q1
"28000","Mississippi",1,"All industry total","2011:Q2",106060.7,"mississippi",2011 Q2
"28000","Mississippi",1,"All industry total","2011:Q3",106303.5,"mississippi",2011 Q3
"28000","Mississippi",1,"All industry total","2011:Q4",107817.7,"mississippi",2011 Q4
"28000","Mississippi",1,"All industry total","2012:Q1",109763.5,"mississippi",2012 Q1
"28000","Mississippi",1,"All industry total","2012:Q2",109540.8,"mississippi",2012 Q2
"28000","Mississippi",1,"All industry total","2012:Q3",108502.2,"mississippi",2012 Q3
"28000","Mississippi",1,"All industry total","2012:Q4",106779.3,"mississippi",2012 Q4
"28000","Mississippi",1,"All industry total","2013:Q1",109425.6,"mississippi",2013 Q1
"28000","Mississippi",1,"All industry total","2013:Q2",107946.6,"mississippi",2013 Q2
"28000","Mississippi",1,"All industry total","2013:Q3",110130.8,"mississippi",2013 Q3
"28000","Mississippi",1,"All industry total","2013:Q4",108627.7,"mississippi",2013 Q4
"28000","Mississippi",1,"All industry total","2014:Q1",108009.5,"mississippi",2014 Q1
"28000","Mississippi",1,"All industry total","2014:Q2",110003.8,"mississippi",2014 Q2
"28000","Mississippi",1,"All industry total","2014:Q3",109578.2,"mississippi",2014 Q3
"28000","Mississippi",1,"All industry total","2014:Q4",109606.8,"mississippi",2014 Q4
"28000","Mississippi",1,"All industry total","2015:Q1",108806.3,"mississippi",2015 Q1
"28000","Mississippi",1,"All industry total","2015:Q2",109428.8,"mississippi",2015 Q2
"28000","Mississippi",1,"All industry total","2015:Q3",109782.8,"mississippi",2015 Q3
"28000","Mississippi",1,"All industry total","2015:Q4",109588.9,"mississippi",2015 Q4
"28000","Mississippi",1,"All industry total","2016:Q1",110382.5,"mississippi",2016 Q1
"28000","Mississippi",1,"All industry total","2016:Q2",109873,"mississippi",2016 Q2
"28000","Mississippi",1,"All industry total","2016:Q3",109590.4,"mississippi",2016 Q3
"28000","Mississippi",1,"All industry total","2016:Q4",109798.2,"mississippi",2016 Q4
"28000","Mississippi",1,"All industry total","2017:Q1",110781.6,"mississippi",2017 Q1
"28000","Mississippi",1,"All industry total","2017:Q2",110037.7,"mississippi",2017 Q2
"28000","Mississippi",1,"All industry total","2017:Q3",110052.1,"mississippi",2017 Q3
"28000","Mississippi",1,"All industry total","2017:Q4",110254.3,"mississippi",2017 Q4
"28000","Mississippi",1,"All industry total","2018:Q1",110109.5,"mississippi",2018 Q1
"28000","Mississippi",1,"All industry total","2018:Q2",110597.5,"mississippi",2018 Q2
"28000","Mississippi",1,"All industry total","2018:Q3",110112.7,"mississippi",2018 Q3
"28000","Mississippi",1,"All industry total","2018:Q4",109879.4,"mississippi",2018 Q4
"28000","Mississippi",1,"All industry total","2019:Q1",109403.6,"mississippi",2019 Q1
"28000","Mississippi",1,"All industry total","2019:Q2",110093,"mississippi",2019 Q2
"28000","Mississippi",1,"All industry total","2019:Q3",111734.2,"mississippi",2019 Q3
"28000","Mississippi",1,"All industry total","2019:Q4",113600.4,"mississippi",2019 Q4
"28000","Mississippi",1,"All industry total","2020:Q1",112645.8,"mississippi",2020 Q1
"28000","Mississippi",1,"All industry total","2020:Q2",103038.9,"mississippi",2020 Q2
"28000","Mississippi",1,"All industry total","2020:Q3",112375.5,"mississippi",2020 Q3
"28000","Mississippi",1,"All industry total","2020:Q4",113231,"mississippi",2020 Q4
"28000","Mississippi",1,"All industry total","2021:Q1",115684.1,"mississippi",2021 Q1
"28000","Mississippi",1,"All industry total","2021:Q2",115552.5,"mississippi",2021 Q2
"28000","Mississippi",1,"All industry total","2021:Q3",115319.2,"mississippi",2021 Q3
"28000","Mississippi",1,"All industry total","2021:Q4",116144.3,"mississippi",2021 Q4
"28000","Mississippi",1,"All industry total","2022:Q1",116260.1,"mississippi",2022 Q1
"28000","Mississippi",1,"All industry total","2022:Q2",115733.6,"mississippi",2022 Q2
"28000","Mississippi",1,"All industry total","2022:Q3",116348.7,"mississippi",2022 Q3
"28000","Mississippi",1,"All industry total","2022:Q4",117886.1,"mississippi",2022 Q4
"28000","Mississippi",1,"All industry total","2023:Q1",118602.9,"mississippi",2023 Q1
"28000","Mississippi",1,"All industry total","2023:Q2",119113.6,"mississippi",2023 Q2
"28000","Mississippi",1,"All industry total","2023:Q3",119687.5,"mississippi",2023 Q3
"28000","Mississippi",1,"All industry total","2023:Q4",120789.5,"mississippi",2023 Q4
"28000","Mississippi",1,"All industry total","2024:Q1",120790.3,"mississippi",2024 Q1
"28000","Mississippi",1,"All industry total","2024:Q2",121552.2,"mississippi",2024 Q2
"28000","Mississippi",1,"All industry total","2024:Q3",123069.6,"mississippi",2024 Q3
"29000","Missouri",1,"All industry total","2005:Q1",283225.2,"missouri",2005 Q1
"29000","Missouri",1,"All industry total","2005:Q2",285138.2,"missouri",2005 Q2
"29000","Missouri",1,"All industry total","2005:Q3",285894.4,"missouri",2005 Q3
"29000","Missouri",1,"All industry total","2005:Q4",287109.1,"missouri",2005 Q4
"29000","Missouri",1,"All industry total","2006:Q1",286626.5,"missouri",2006 Q1
"29000","Missouri",1,"All industry total","2006:Q2",288256.2,"missouri",2006 Q2
"29000","Missouri",1,"All industry total","2006:Q3",285549,"missouri",2006 Q3
"29000","Missouri",1,"All industry total","2006:Q4",285801.5,"missouri",2006 Q4
"29000","Missouri",1,"All industry total","2007:Q1",282683.5,"missouri",2007 Q1
"29000","Missouri",1,"All industry total","2007:Q2",287473.3,"missouri",2007 Q2
"29000","Missouri",1,"All industry total","2007:Q3",289950.4,"missouri",2007 Q3
"29000","Missouri",1,"All industry total","2007:Q4",293176.2,"missouri",2007 Q4
"29000","Missouri",1,"All industry total","2008:Q1",295021.9,"missouri",2008 Q1
"29000","Missouri",1,"All industry total","2008:Q2",300985,"missouri",2008 Q2
"29000","Missouri",1,"All industry total","2008:Q3",295923.5,"missouri",2008 Q3
"29000","Missouri",1,"All industry total","2008:Q4",299596.7,"missouri",2008 Q4
"29000","Missouri",1,"All industry total","2009:Q1",289656.2,"missouri",2009 Q1
"29000","Missouri",1,"All industry total","2009:Q2",288063.4,"missouri",2009 Q2
"29000","Missouri",1,"All industry total","2009:Q3",289559.9,"missouri",2009 Q3
"29000","Missouri",1,"All industry total","2009:Q4",290987.7,"missouri",2009 Q4
"29000","Missouri",1,"All industry total","2010:Q1",295108.1,"missouri",2010 Q1
"29000","Missouri",1,"All industry total","2010:Q2",295922.3,"missouri",2010 Q2
"29000","Missouri",1,"All industry total","2010:Q3",296912.9,"missouri",2010 Q3
"29000","Missouri",1,"All industry total","2010:Q4",296002.5,"missouri",2010 Q4
"29000","Missouri",1,"All industry total","2011:Q1",291686.4,"missouri",2011 Q1
"29000","Missouri",1,"All industry total","2011:Q2",292631,"missouri",2011 Q2
"29000","Missouri",1,"All industry total","2011:Q3",292476,"missouri",2011 Q3
"29000","Missouri",1,"All industry total","2011:Q4",295143.6,"missouri",2011 Q4
"29000","Missouri",1,"All industry total","2012:Q1",297174.2,"missouri",2012 Q1
"29000","Missouri",1,"All industry total","2012:Q2",297130.2,"missouri",2012 Q2
"29000","Missouri",1,"All industry total","2012:Q3",295762.5,"missouri",2012 Q3
"29000","Missouri",1,"All industry total","2012:Q4",295990.2,"missouri",2012 Q4
"29000","Missouri",1,"All industry total","2013:Q1",301962.5,"missouri",2013 Q1
"29000","Missouri",1,"All industry total","2013:Q2",301564.3,"missouri",2013 Q2
"29000","Missouri",1,"All industry total","2013:Q3",302165.9,"missouri",2013 Q3
"29000","Missouri",1,"All industry total","2013:Q4",302409.9,"missouri",2013 Q4
"29000","Missouri",1,"All industry total","2014:Q1",299091.2,"missouri",2014 Q1
"29000","Missouri",1,"All industry total","2014:Q2",302437.6,"missouri",2014 Q2
"29000","Missouri",1,"All industry total","2014:Q3",305669.8,"missouri",2014 Q3
"29000","Missouri",1,"All industry total","2014:Q4",307272.8,"missouri",2014 Q4
"29000","Missouri",1,"All industry total","2015:Q1",307430.2,"missouri",2015 Q1
"29000","Missouri",1,"All industry total","2015:Q2",308764.1,"missouri",2015 Q2
"29000","Missouri",1,"All industry total","2015:Q3",309245.8,"missouri",2015 Q3
"29000","Missouri",1,"All industry total","2015:Q4",306599.6,"missouri",2015 Q4
"29000","Missouri",1,"All industry total","2016:Q1",308293.8,"missouri",2016 Q1
"29000","Missouri",1,"All industry total","2016:Q2",307446.8,"missouri",2016 Q2
"29000","Missouri",1,"All industry total","2016:Q3",307698.5,"missouri",2016 Q3
"29000","Missouri",1,"All industry total","2016:Q4",310254.1,"missouri",2016 Q4
"29000","Missouri",1,"All industry total","2017:Q1",308978.8,"missouri",2017 Q1
"29000","Missouri",1,"All industry total","2017:Q2",311063.5,"missouri",2017 Q2
"29000","Missouri",1,"All industry total","2017:Q3",311440.1,"missouri",2017 Q3
"29000","Missouri",1,"All industry total","2017:Q4",313612.6,"missouri",2017 Q4
"29000","Missouri",1,"All industry total","2018:Q1",311738.5,"missouri",2018 Q1
"29000","Missouri",1,"All industry total","2018:Q2",314187.3,"missouri",2018 Q2
"29000","Missouri",1,"All industry total","2018:Q3",314970.5,"missouri",2018 Q3
"29000","Missouri",1,"All industry total","2018:Q4",315833.3,"missouri",2018 Q4
"29000","Missouri",1,"All industry total","2019:Q1",316716.3,"missouri",2019 Q1
"29000","Missouri",1,"All industry total","2019:Q2",319361.9,"missouri",2019 Q2
"29000","Missouri",1,"All industry total","2019:Q3",323476,"missouri",2019 Q3
"29000","Missouri",1,"All industry total","2019:Q4",325762.1,"missouri",2019 Q4
"29000","Missouri",1,"All industry total","2020:Q1",319879.7,"missouri",2020 Q1
"29000","Missouri",1,"All industry total","2020:Q2",295870.5,"missouri",2020 Q2
"29000","Missouri",1,"All industry total","2020:Q3",319722.6,"missouri",2020 Q3
"29000","Missouri",1,"All industry total","2020:Q4",325857.5,"missouri",2020 Q4
"29000","Missouri",1,"All industry total","2021:Q1",327438.2,"missouri",2021 Q1
"29000","Missouri",1,"All industry total","2021:Q2",331937.6,"missouri",2021 Q2
"29000","Missouri",1,"All industry total","2021:Q3",331960,"missouri",2021 Q3
"29000","Missouri",1,"All industry total","2021:Q4",334987.6,"missouri",2021 Q4
"29000","Missouri",1,"All industry total","2022:Q1",336631.1,"missouri",2022 Q1
"29000","Missouri",1,"All industry total","2022:Q2",338585.2,"missouri",2022 Q2
"29000","Missouri",1,"All industry total","2022:Q3",340752,"missouri",2022 Q3
"29000","Missouri",1,"All industry total","2022:Q4",342641.5,"missouri",2022 Q4
"29000","Missouri",1,"All industry total","2023:Q1",344631.7,"missouri",2023 Q1
"29000","Missouri",1,"All industry total","2023:Q2",347267.2,"missouri",2023 Q2
"29000","Missouri",1,"All industry total","2023:Q3",349754.5,"missouri",2023 Q3
"29000","Missouri",1,"All industry total","2023:Q4",352296.3,"missouri",2023 Q4
"29000","Missouri",1,"All industry total","2024:Q1",351820.8,"missouri",2024 Q1
"29000","Missouri",1,"All industry total","2024:Q2",355229.6,"missouri",2024 Q2
"29000","Missouri",1,"All industry total","2024:Q3",358526.7,"missouri",2024 Q3
"30000","Montana",1,"All industry total","2005:Q1",38821.2,"montana",2005 Q1
"30000","Montana",1,"All industry total","2005:Q2",38591.1,"montana",2005 Q2
"30000","Montana",1,"All industry total","2005:Q3",38743.1,"montana",2005 Q3
"30000","Montana",1,"All industry total","2005:Q4",39240.5,"montana",2005 Q4
"30000","Montana",1,"All industry total","2006:Q1",39350.1,"montana",2006 Q1
"30000","Montana",1,"All industry total","2006:Q2",39828,"montana",2006 Q2
"30000","Montana",1,"All industry total","2006:Q3",40321.7,"montana",2006 Q3
"30000","Montana",1,"All industry total","2006:Q4",40720.3,"montana",2006 Q4
"30000","Montana",1,"All industry total","2007:Q1",41571.2,"montana",2007 Q1
"30000","Montana",1,"All industry total","2007:Q2",42088.4,"montana",2007 Q2
"30000","Montana",1,"All industry total","2007:Q3",42121,"montana",2007 Q3
"30000","Montana",1,"All industry total","2007:Q4",42450.1,"montana",2007 Q4
"30000","Montana",1,"All industry total","2008:Q1",42475.5,"montana",2008 Q1
"30000","Montana",1,"All industry total","2008:Q2",42253.9,"montana",2008 Q2
"30000","Montana",1,"All industry total","2008:Q3",42033.8,"montana",2008 Q3
"30000","Montana",1,"All industry total","2008:Q4",41434.1,"montana",2008 Q4
"30000","Montana",1,"All industry total","2009:Q1",41126.3,"montana",2009 Q1
"30000","Montana",1,"All industry total","2009:Q2",40609.3,"montana",2009 Q2
"30000","Montana",1,"All industry total","2009:Q3",41098.8,"montana",2009 Q3
"30000","Montana",1,"All industry total","2009:Q4",40919.3,"montana",2009 Q4
"30000","Montana",1,"All industry total","2010:Q1",42122.2,"montana",2010 Q1
"30000","Montana",1,"All industry total","2010:Q2",42332.3,"montana",2010 Q2
"30000","Montana",1,"All industry total","2010:Q3",42610.1,"montana",2010 Q3
"30000","Montana",1,"All industry total","2010:Q4",42814.6,"montana",2010 Q4
"30000","Montana",1,"All industry total","2011:Q1",43255.5,"montana",2011 Q1
"30000","Montana",1,"All industry total","2011:Q2",43300.8,"montana",2011 Q2
"30000","Montana",1,"All industry total","2011:Q3",43314,"montana",2011 Q3
"30000","Montana",1,"All industry total","2011:Q4",44258.4,"montana",2011 Q4
"30000","Montana",1,"All industry total","2012:Q1",44426.8,"montana",2012 Q1
"30000","Montana",1,"All industry total","2012:Q2",44177.9,"montana",2012 Q2
"30000","Montana",1,"All industry total","2012:Q3",44375.3,"montana",2012 Q3
"30000","Montana",1,"All industry total","2012:Q4",44336.3,"montana",2012 Q4
"30000","Montana",1,"All industry total","2013:Q1",44914.9,"montana",2013 Q1
"30000","Montana",1,"All industry total","2013:Q2",44987.9,"montana",2013 Q2
"30000","Montana",1,"All industry total","2013:Q3",45190.6,"montana",2013 Q3
"30000","Montana",1,"All industry total","2013:Q4",45365.4,"montana",2013 Q4
"30000","Montana",1,"All industry total","2014:Q1",45480.3,"montana",2014 Q1
"30000","Montana",1,"All industry total","2014:Q2",46013.4,"montana",2014 Q2
"30000","Montana",1,"All industry total","2014:Q3",46369,"montana",2014 Q3
"30000","Montana",1,"All industry total","2014:Q4",46804,"montana",2014 Q4
"30000","Montana",1,"All industry total","2015:Q1",47709.8,"montana",2015 Q1
"30000","Montana",1,"All industry total","2015:Q2",47904.8,"montana",2015 Q2
"30000","Montana",1,"All industry total","2015:Q3",48090.3,"montana",2015 Q3
"30000","Montana",1,"All industry total","2015:Q4",47357.5,"montana",2015 Q4
"30000","Montana",1,"All industry total","2016:Q1",47078.9,"montana",2016 Q1
"30000","Montana",1,"All industry total","2016:Q2",46616,"montana",2016 Q2
"30000","Montana",1,"All industry total","2016:Q3",47088.8,"montana",2016 Q3
"30000","Montana",1,"All industry total","2016:Q4",47974.8,"montana",2016 Q4
"30000","Montana",1,"All industry total","2017:Q1",48109.5,"montana",2017 Q1
"30000","Montana",1,"All industry total","2017:Q2",48795.2,"montana",2017 Q2
"30000","Montana",1,"All industry total","2017:Q3",48618.3,"montana",2017 Q3
"30000","Montana",1,"All industry total","2017:Q4",48359.1,"montana",2017 Q4
"30000","Montana",1,"All industry total","2018:Q1",49453.7,"montana",2018 Q1
"30000","Montana",1,"All industry total","2018:Q2",49473.8,"montana",2018 Q2
"30000","Montana",1,"All industry total","2018:Q3",49333.5,"montana",2018 Q3
"30000","Montana",1,"All industry total","2018:Q4",49558.8,"montana",2018 Q4
"30000","Montana",1,"All industry total","2019:Q1",49745.2,"montana",2019 Q1
"30000","Montana",1,"All industry total","2019:Q2",49826.1,"montana",2019 Q2
"30000","Montana",1,"All industry total","2019:Q3",50719,"montana",2019 Q3
"30000","Montana",1,"All industry total","2019:Q4",50763.6,"montana",2019 Q4
"30000","Montana",1,"All industry total","2020:Q1",49707.9,"montana",2020 Q1
"30000","Montana",1,"All industry total","2020:Q2",47037.5,"montana",2020 Q2
"30000","Montana",1,"All industry total","2020:Q3",51152.3,"montana",2020 Q3
"30000","Montana",1,"All industry total","2020:Q4",52028.1,"montana",2020 Q4
"30000","Montana",1,"All industry total","2021:Q1",52750.1,"montana",2021 Q1
"30000","Montana",1,"All industry total","2021:Q2",53276.1,"montana",2021 Q2
"30000","Montana",1,"All industry total","2021:Q3",53213.2,"montana",2021 Q3
"30000","Montana",1,"All industry total","2021:Q4",53975.2,"montana",2021 Q4
"30000","Montana",1,"All industry total","2022:Q1",56224.3,"montana",2022 Q1
"30000","Montana",1,"All industry total","2022:Q2",54987.8,"montana",2022 Q2
"30000","Montana",1,"All industry total","2022:Q3",54541.3,"montana",2022 Q3
"30000","Montana",1,"All industry total","2022:Q4",55022.1,"montana",2022 Q4
"30000","Montana",1,"All industry total","2023:Q1",56590.2,"montana",2023 Q1
"30000","Montana",1,"All industry total","2023:Q2",57022,"montana",2023 Q2
"30000","Montana",1,"All industry total","2023:Q3",57786.9,"montana",2023 Q3
"30000","Montana",1,"All industry total","2023:Q4",58094.2,"montana",2023 Q4
"30000","Montana",1,"All industry total","2024:Q1",58086.7,"montana",2024 Q1
"30000","Montana",1,"All industry total","2024:Q2",58541.5,"montana",2024 Q2
"30000","Montana",1,"All industry total","2024:Q3",58527.7,"montana",2024 Q3
"31000","Nebraska",1,"All industry total","2005:Q1",92727.9,"nebraska",2005 Q1
"31000","Nebraska",1,"All industry total","2005:Q2",93695,"nebraska",2005 Q2
"31000","Nebraska",1,"All industry total","2005:Q3",95030.2,"nebraska",2005 Q3
"31000","Nebraska",1,"All industry total","2005:Q4",96770.7,"nebraska",2005 Q4
"31000","Nebraska",1,"All industry total","2006:Q1",95798.7,"nebraska",2006 Q1
"31000","Nebraska",1,"All industry total","2006:Q2",99248.2,"nebraska",2006 Q2
"31000","Nebraska",1,"All industry total","2006:Q3",96903.4,"nebraska",2006 Q3
"31000","Nebraska",1,"All industry total","2006:Q4",97340.9,"nebraska",2006 Q4
"31000","Nebraska",1,"All industry total","2007:Q1",99389.5,"nebraska",2007 Q1
"31000","Nebraska",1,"All industry total","2007:Q2",99528.2,"nebraska",2007 Q2
"31000","Nebraska",1,"All industry total","2007:Q3",99336.5,"nebraska",2007 Q3
"31000","Nebraska",1,"All industry total","2007:Q4",100868.8,"nebraska",2007 Q4
"31000","Nebraska",1,"All industry total","2008:Q1",100655.9,"nebraska",2008 Q1
"31000","Nebraska",1,"All industry total","2008:Q2",101892.3,"nebraska",2008 Q2
"31000","Nebraska",1,"All industry total","2008:Q3",100487.4,"nebraska",2008 Q3
"31000","Nebraska",1,"All industry total","2008:Q4",96404.8,"nebraska",2008 Q4
"31000","Nebraska",1,"All industry total","2009:Q1",99454.2,"nebraska",2009 Q1
"31000","Nebraska",1,"All industry total","2009:Q2",98679.8,"nebraska",2009 Q2
"31000","Nebraska",1,"All industry total","2009:Q3",100122.4,"nebraska",2009 Q3
"31000","Nebraska",1,"All industry total","2009:Q4",101689.1,"nebraska",2009 Q4
"31000","Nebraska",1,"All industry total","2010:Q1",102213.4,"nebraska",2010 Q1
"31000","Nebraska",1,"All industry total","2010:Q2",104002.5,"nebraska",2010 Q2
"31000","Nebraska",1,"All industry total","2010:Q3",104853.3,"nebraska",2010 Q3
"31000","Nebraska",1,"All industry total","2010:Q4",104694,"nebraska",2010 Q4
"31000","Nebraska",1,"All industry total","2011:Q1",109540.6,"nebraska",2011 Q1
"31000","Nebraska",1,"All industry total","2011:Q2",109209.3,"nebraska",2011 Q2
"31000","Nebraska",1,"All industry total","2011:Q3",108889.8,"nebraska",2011 Q3
"31000","Nebraska",1,"All industry total","2011:Q4",111297.1,"nebraska",2011 Q4
"31000","Nebraska",1,"All industry total","2012:Q1",109510.2,"nebraska",2012 Q1
"31000","Nebraska",1,"All industry total","2012:Q2",110481.6,"nebraska",2012 Q2
"31000","Nebraska",1,"All industry total","2012:Q3",109316.1,"nebraska",2012 Q3
