year,month,EPUType,StateCode,EPU_value,State
2000,8,national,IA,111.969925473485,iowa
2000,8,national,ID,166.006591750495,idaho
2000,8,national,IL,33.1421099170124,illinois
2000,8,national,IN,83.4137896441181,indiana
2000,8,national,KS,66.7951932564066,kansas
2000,8,national,KY,24.3884713234743,kentucky
2000,8,national,LA,18.5847526373936,louisiana
2000,8,national,MA,49.3552086388386,massachusetts
2000,8,national,MD,73.3735033646458,maryland
2000,8,national,ME,46.1110501395546,maine
2000,8,national,MI,94.0566936172278,michigan
2000,8,national,MN,68.6741730037374,minnesota
2000,8,national,MO,67.8958280946761,missouri
2000,8,national,MT,126.851521305125,montana
2000,8,national,NC,43.0414102894765,north carolina
2000,8,national,ND,47.8109835340075,north dakota
2000,8,national,NE,56.6181238741677,nebraska
2000,8,national,NH,51.0170224327789,new hampshire
2000,8,national,NJ,57.4258502604977,new jersey
2000,8,national,NM,92.7732220065878,new mexico
2000,8,national,NY,23.6986656512586,new york
2000,8,national,OH,55.2029471491794,ohio
2000,8,national,OK,61.1989436750795,oklahoma
2000,8,national,OR,111.968519593941,oregon
2000,8,national,PA,56.0207758005833,pennsylvania
2000,8,national,RI,90.0567800349403,rhode island
2000,8,national,SC,50.7840872182991,south carolina
2000,8,national,TN,61.2597717798653,tennessee
2000,8,national,TX,93.2081931068399,texas
2000,8,national,UT,36.786736671813,utah
2000,8,national,VA,9.49324520224613,virginia
2000,8,national,WA,52.1711746955179,washington
2000,8,national,WI,84.4928705028073,wisconsin
2000,8,national,WV,87.9608118862862,west virginia
2000,9,national,AK,28.7576908803771,alaska
2000,9,national,AL,85.9208055118355,alabama
2000,9,national,CA,79.051130345037,california
2000,9,national,CO,77.8470708466515,colorado
2000,9,national,CT,64.7769936129404,connecticut
2000,9,national,FL,78.3656497034281,florida
2000,9,national,GA,59.010459751812,georgia
2000,9,national,IA,142.58294419494,iowa
2000,9,national,ID,57.3781661271767,idaho
2000,9,national,IL,95.4701317504559,illinois
2000,9,national,IN,44.2220594854421,indiana
2000,9,national,KS,118.687421291551,kansas
2000,9,national,KY,101.626171785757,kentucky
2000,9,national,LA,54.2154724518351,louisiana
2000,9,national,MA,9.85725010335447,massachusetts
2000,9,national,MD,152.556725444258,maryland
2000,9,national,ME,43.1024891201888,maine
2000,9,national,MI,46.6676180120706,michigan
2000,9,national,MN,81.9716042451222,minnesota
2000,9,national,MO,38.2204267430442,missouri
2000,9,national,MT,130.905233209654,montana
2000,9,national,NC,107.713037407543,north carolina
2000,9,national,ND,48.3194564673683,north dakota
2000,9,national,NE,48.3788551647099,nebraska
2000,9,national,NH,156.287389426231,new hampshire
2000,9,national,NJ,145.379883783924,new jersey
2000,9,national,NM,50.2362620011477,new mexico
2000,9,national,NY,71.0003245346909,new york
2000,9,national,OH,72.9903150460002,ohio
2000,9,national,OK,91.8480496924044,oklahoma
2000,9,national,OR,114.846425318444,oregon
2000,9,national,PA,63.4087876331445,pennsylvania
2000,9,national,RI,89.1000014953924,rhode island
2000,9,national,SC,49.664550586376,south carolina
2000,9,national,TN,70.5808116135172,tennessee
2000,9,national,TX,110.41286160788,texas
2000,9,national,UT,22.9211446671479,utah
2000,9,national,VA,18.8582921486447,virginia
2000,9,national,WA,69.7246337430122,washington
2000,9,national,WI,61.6439698844533,wisconsin
2000,9,national,WV,116.530144702195,west virginia
2000,10,national,AK,25.809165983188,alaska
2000,10,national,AL,40.4005057225612,alabama
2000,10,national,CA,151.487553522175,california
2000,10,national,CO,44.3407746529352,colorado
2000,10,national,CT,50.6724712439021,connecticut
2000,10,national,FL,68.7482130090995,florida
2000,10,national,GA,163.622010340358,georgia
2000,10,national,IA,75.3768119573794,iowa
2000,10,national,ID,56.2922997574581,idaho
2000,10,national,IL,83.5166541238255,illinois
2000,10,national,IN,70.5018532717827,indiana
2000,10,national,KS,70.7416789982264,kansas
2000,10,national,KY,74.4380865091365,kentucky
2000,10,national,LA,76.639634646685,louisiana
2000,10,national,MA,72.9038328451947,massachusetts
2000,10,national,MD,24.8420140654043,maryland
2000,10,national,ME,79.1844181468524,maine
2000,10,national,MI,88.3112776842892,michigan
2000,10,national,MN,58.9153093170246,minnesota
2000,10,national,MO,73.8077921660656,missouri
2000,10,national,MT,69.6027410725178,montana
2000,10,national,NC,99.6816336193956,north carolina
2000,10,national,ND,115.667247042558,north dakota
2000,10,national,NE,62.1929588949892,nebraska
2000,10,national,NH,98.0169564850241,new hampshire
2000,10,national,NJ,54.576476010931,new jersey
2000,10,national,NM,96.54799853557,new mexico
2000,10,national,NY,65.5385995815757,new york
2000,10,national,OH,96.2977643925323,ohio
2000,10,national,OK,73.7551962079289,oklahoma
2000,10,national,OR,72.876554292285,oregon
2000,10,national,PA,80.1216745593527,pennsylvania
2000,10,national,RI,60.5389588324209,rhode island
2000,10,national,SC,120.494818606149,south carolina
2000,10,national,TN,71.6265581037917,tennessee
2000,10,national,TX,91.1114756012645,texas
2000,10,national,UT,41.9110136594966,utah
2000,10,national,VA,61.3862384795109,virginia
2000,10,national,WA,70.2967513015378,washington
2000,10,national,WI,99.5168611284523,wisconsin
2000,10,national,WV,43.5843158290326,west virginia
2000,11,national,AK,84.3948489987265,alaska
2000,11,national,AL,153.891131046675,alabama
2000,11,national,CA,264.605141523908,california
2000,11,national,CO,156.795038884426,colorado
2000,11,national,CT,141.989767970529,connecticut
2000,11,national,FL,153.267591055699,florida
2000,11,national,GA,211.668285475983,georgia
2000,11,national,IA,397.686888960753,iowa
2000,11,national,ID,165.98553828293,idaho
2000,11,national,IL,194.602114964347,illinois
2000,11,national,IN,361.967676452143,indiana
2000,11,national,KS,371.963308285325,kansas
2000,11,national,KY,242.416828609149,kentucky
2000,11,national,LA,133.449863587411,louisiana
2000,11,national,MA,153.685015287995,massachusetts
2000,11,national,MD,121.088685185361,maryland
2000,11,national,ME,132.229670012783,maine
2000,11,national,MI,126.352714455449,michigan
2000,11,national,MN,180.750423345837,minnesota
2000,11,national,MO,81.6401270476542,missouri
2000,11,national,MT,148.301469499325,montana
2000,11,national,NC,147.539812914603,north carolina
2000,11,national,ND,121.537244905311,north dakota
2000,11,national,NE,35.2127960609055,nebraska
2000,11,national,NH,51.7085518142464,new hampshire
2000,11,national,NJ,343.039665290618,new jersey
2000,11,national,NM,55.2051238635319,new mexico
2000,11,national,NY,239.522588178631,new york
2000,11,national,OH,272.985220108362,ohio
2000,11,national,OK,282.625778477753,oklahoma
2000,11,national,OR,60.0078898421837,oregon
2000,11,national,PA,203.825428878105,pennsylvania
2000,11,national,RI,60.9099420118298,rhode island
2000,11,national,SC,206.403161501274,south carolina
2000,11,national,TN,244.105470997168,tennessee
2000,11,national,TX,311.542798441024,texas
2000,11,national,UT,72.9768122161897,utah
2000,11,national,VA,56.5944728700582,virginia
2000,11,national,WA,171.404632089061,washington
2000,11,national,WI,212.388279194908,wisconsin
2000,11,national,WV,270.268488848775,west virginia
2000,12,national,AK,89.5963805240718,alaska
2000,12,national,AL,139.298795079314,alabama
2000,12,national,CA,194.563807144829,california
2000,12,national,CO,186.999124342769,colorado
2000,12,national,CT,101.040806281605,connecticut
2000,12,national,FL,120.01826930027,florida
2000,12,national,GA,234.58902941334,georgia
2000,12,national,IA,172.47551307489,iowa
2000,12,national,ID,176.864320183906,idaho
2000,12,national,IL,149.623369950014,illinois
2000,12,national,IN,292.843884827203,indiana
2000,12,national,KS,232.583720523571,kansas
2000,12,national,KY,204.047333181312,kentucky
2000,12,national,LA,69.5352083376229,louisiana
2000,12,national,MA,189.368326104217,massachusetts
2000,12,national,MD,230.176551185757,maryland
2000,12,national,ME,89.2723197176535,maine
2000,12,national,MI,177.015102804406,michigan
2000,12,national,MN,227.120639921758,minnesota
2000,12,national,MO,174.769224080438,missouri
2000,12,national,MT,78.5921451604986,montana
2000,12,national,NC,97.0839537995711,north carolina
2000,12,national,ND,47.6248371470827,north dakota
2000,12,national,NE,109.917826421458,nebraska
2000,12,national,NH,59.9075268486229,new hampshire
2000,12,national,NJ,175.363118855191,new jersey
2000,12,national,NM,59.5088767127381,new mexico
2000,12,national,NY,184.045625498045,new york
2000,12,national,OH,169.390460661694,ohio
2000,12,national,OK,154.486147604676,oklahoma
2000,12,national,OR,69.9358275967049,oregon
2000,12,national,PA,137.957004041144,pennsylvania
2000,12,national,RI,66.9918134059216,rhode island
2000,12,national,SC,156.428659988736,south carolina
2000,12,national,TN,177.444149656267,tennessee
