State,YearQuarter,asset_quality,profitability,low,GDP_pre
utah,2008Q1,0.0824439463046851,0.0013106664681829,2.06,133257.1
utah,2008Q2,0.0824439463046851,0.0013106664681829,2.06,135279.8
virginia,2005Q1,0.0068349510718652,0.0144268438899549,1.84,435696.1
virginia,2005Q2,0.0068349510718652,0.0144268438899549,1.84,440626.2
virginia,2005Q3,0.0068349510718652,0.0144268438899549,1.84,445933.4
virginia,2005Q4,0.0068349510718652,0.0144268438899549,1.84,446102.5
virginia,2006Q1,0.0068286057130018,0.0151293801656847,1.84,451675.5
virginia,2006Q2,0.0068286057130018,0.0151293801656847,2.06,451146.5
virginia,2006Q3,0.0068286057130018,0.0151293801656847,2.06,450895.4
virginia,2006Q4,0.0068286057130018,0.0151293801656847,2.06,451335.0
virginia,2007Q1,0.0170288128977926,-0.0056301667799036,2.06,454548.4
virginia,2007Q2,0.0170288128977926,-0.0056301667799036,2.06,455549.1
virginia,2007Q3,0.0170288128977926,-0.0056301667799036,2.06,459533.2
virginia,2007Q4,0.0170288128977926,-0.0056301667799036,2.06,460644.8
virginia,2008Q1,0.023059244651911,-0.0004663363956115,2.06,459850.5
virginia,2008Q2,0.023059244651911,-0.0004663363956115,2.06,464445.2
washington,2005Q1,0.0009479579290596,0.0201465697888208,2.06,353656.5
washington,2005Q2,0.0009479579290596,0.0201465697888208,2.06,357307.6
washington,2005Q3,0.0009479579290596,0.0201465697888208,2.06,358068.6
washington,2005Q4,0.0009479579290596,0.0201465697888208,2.06,364552.5
washington,2006Q1,0.0008455573792826,0.0178977521538532,2.06,368433.6
washington,2006Q2,0.0008455573792826,0.0178977521538532,2.06,369574.1
washington,2006Q3,0.0008455573792826,0.0178977521538532,2.06,372581.6
washington,2006Q4,0.0008455573792826,0.0178977521538532,2.06,377990.9
washington,2007Q1,0.0017411992097408,0.0217004658509686,2.06,379288.1
washington,2007Q2,0.0017411992097408,0.0217004658509686,2.06,391041.7
washington,2007Q3,0.0017411992097408,0.0217004658509686,2.06,399727.5
washington,2007Q4,0.0017411992097408,0.0217004658509686,2.06,406830.4
washington,2008Q1,0.0159194573913627,0.0040416454180751,2.06,399801.0
washington,2008Q2,0.0159194573913627,0.0040416454180751,2.06,403326.3
wisconsin,2005Q1,0.0018768632447378,0.0089212163240768,1.24,279902.3
wisconsin,2005Q2,0.0018768632447378,0.0089212163240768,1.32,281326.0
wisconsin,2005Q3,0.0018768632447378,0.0089212163240768,1.32,284557.8
wisconsin,2005Q4,0.0018768632447378,0.0089212163240768,1.32,282476.6
wisconsin,2006Q1,0.0025850731782379,0.0067555735724221,1.32,286216.2
wisconsin,2006Q2,0.0025850731782379,0.0067555735724221,1.4,286780.0
wisconsin,2006Q3,0.0025850731782379,0.0067555735724221,1.4,287276.0
wisconsin,2006Q4,0.0025850731782379,0.0067555735724221,1.4,288314.1
wisconsin,2007Q1,0.0040195787137751,0.0048550091194314,1.32,288576.7
wisconsin,2007Q2,0.0040195787137751,0.0048550091194314,1.4,289401.7
wisconsin,2007Q3,0.0040195787137751,0.0048550091194314,1.4,290829.8
wisconsin,2007Q4,0.0040195787137751,0.0048550091194314,1.4,290612.7
wisconsin,2008Q1,0.0190222548887492,-0.0075496226810259,1.4,288584.9
wisconsin,2008Q2,0.0190222548887492,-0.0075496226810259,1.4,289724.5
