State,G_hcluster,hclust_score
nevada,0,-3.06582792965215
nevada,0,-3.06582792965215
nevada,0,-3.06582792965215
virginia,1,-3.104305378135211
virginia,1,-3.104305378135211
virginia,1,-3.104305378135211
virginia,1,-3.1269531296061888
west virginia,1,-3.136361027184965
west virginia,1,-3.136361027184965
west virginia,1,-3.136361027184965
mississippi,0,-3.162191525396523
west virginia,1,-3.1672062779752737
mississippi,0,-3.168351583632215
mississippi,0,-3.168351583632215
mississippi,0,-3.168351583632215
mississippi,0,-3.178370515643521
mississippi,0,-3.180621596616517
mississippi,0,-3.184499277583092
mississippi,0,-3.184499277583092
wisconsin,1,-3.210446063980032
wisconsin,1,-3.210446063980032
south dakota,0,-3.222683504961502
south dakota,0,-3.222683504961502
south dakota,0,-3.222683504961502
south dakota,0,-3.222683504961502
colorado,0,-3.2919473067314886
colorado,0,-3.2919473067314886
colorado,0,-3.2919473067314886
south dakota,0,-3.3131405477009155
south dakota,0,-3.3667892883583197
south dakota,0,-3.3667892883583197
south dakota,0,-3.3667892883583197
illinois,0,-3.3886749602096935
illinois,0,-3.3886749602096935
illinois,0,-3.3886749602096935
illinois,0,-3.3886749602096935
arizona,0,-3.4156596795502296
nebraska,1,-3.421044479242574
virginia,1,-3.4248892869259793
virginia,1,-3.4248892869259793
virginia,1,-3.4248892869259793
virginia,1,-3.4248892869259793
nebraska,1,-3.449344929600018
nebraska,1,-3.449344929600018
nebraska,1,-3.449344929600018
colorado,0,-3.467762051283477
arizona,0,-3.4849750200990295
arizona,0,-3.4849750200990295
arizona,0,-3.4849750200990295
iowa,0,-3.4873550371871254
iowa,0,-3.4894067922135075
oklahoma,0,-3.5056047783800097
oklahoma,0,-3.5056047783800097
oklahoma,0,-3.5056047783800097
oklahoma,0,-3.511162396759217
arizona,0,-3.520487008168157
arizona,0,-3.526021169660777
arizona,0,-3.526021169660777
arizona,0,-3.526021169660777
georgia,0,-3.554479129461592
georgia,0,-3.554479129461592
georgia,0,-3.558175673344356
georgia,0,-3.558175673344356
georgia,0,-3.558175673344356
georgia,0,-3.5718393423504384
georgia,0,-3.5718393423504384
utah,1,-3.5778976897147543
utah,1,-3.5778976897147543
utah,1,-3.5778976897147543
utah,1,-3.5778976897147543
arkansas,0,-3.5784317765233276
arkansas,0,-3.5784317765233276
idaho,1,-3.587345392858562
idaho,1,-3.587345392858562
georgia,0,-3.5876460672004904
georgia,0,-3.5876460672004904
georgia,0,-3.5876460672004904
georgia,0,-3.624766746507783
georgia,0,-3.6372481530524623
illinois,1,-3.6429180707832316
illinois,1,-3.6429180707832316
ohio,1,-3.722935896534703
ohio,1,-3.722935896534703
pennsylvania,1,-3.7700006787529934
pennsylvania,1,-3.7700006787529934
south dakota,0,-3.986185665305376
south dakota,0,-3.986185665305376
south dakota,0,-3.9879807878721536
south dakota,0,-3.9879807878721536
illinois,1,-4.073180288845425
illinois,1,-4.073180288845425
illinois,1,-4.073180288845425
illinois,1,-4.073180288845425
ohio,0,-4.0781873758515275
ohio,0,-4.0781873758515275
ohio,0,-4.0781873758515275
california,1,-4.078998964197449
california,1,-4.078998964197449
california,1,-4.078998964197449
california,1,-4.078998964197449
ohio,0,-4.093327091540467
south dakota,1,-4.137374648671733
south dakota,1,-4.137374648671733
virginia,0,-4.161751691856959
virginia,0,-4.161751691856959
virginia,0,-4.161751691856959
rhode island,0,-4.202048240623442
virginia,0,-4.204586420572023
nebraska,1,-4.216052664434716
nebraska,1,-4.216052664434716
south dakota,0,-4.231558485351899
south dakota,0,-4.231558485351899
rhode island,0,-4.341159521435679
nevada,1,-4.377508871814585
nevada,1,-4.377508871814585
nevada,1,-4.377508871814585
nevada,1,-4.377508871814585
indiana,1,-4.476417453943536
indiana,1,-4.476417453943536
utah,1,-4.580870253591973
utah,1,-4.580870253591973
utah,1,-4.580870253591973
utah,1,-4.580870253591973
minnesota,1,-4.597271100934391
minnesota,1,-4.597271100934391
georgia,0,-4.601843054339249
georgia,0,-4.601843054339249
georgia,0,-4.601843054339249
georgia,0,-4.601843054339249
nevada,1,-5.324564320741566
nevada,1,-5.334081123796499
nevada,1,-5.334081123796499
nevada,1,-5.334081123796499
maryland,1,-5.402249561564445
maryland,1,-5.402249561564445
utah,0,-5.686345839185923
utah,0,-5.686345839185923
utah,0,-5.686345839185923
utah,0,-5.687604382249033
california,1,-6.4007520230575015
california,1,-6.4007520230575015
michigan,1,-6.51449974078429
michigan,1,-6.51449974078429
arizona,0,-6.8354927756125425
arizona,0,-6.84453620716814
arizona,0,-6.84453620716814
arizona,0,-6.84453620716814
alabama,1,-7.960989742388514
alabama,1,-7.962128815986995
utah,1,-8.385827930481053
utah,1,-8.385827930481053
utah,1,-8.385827930481053
utah,1,-8.427053770801155
arizona,0,-9.29022949713934
arizona,0,-9.29022949713934
arizona,0,-9.29022949713934
arizona,0,-9.29022949713934
arizona,0,-10.710462281274934
arizona,0,-10.710462281274934
arizona,0,-10.765800427865926
arizona,0,-10.765800427865926
florida,1,-10.777646405096563
florida,1,-10.777646405096563
arizona,0,-10.931310544413224
arizona,0,-10.931310544413224
arizona,0,-10.931310544413224
arizona,0,-10.931310544413224
delaware,1,-15.823176340582531
delaware,1,-15.825962800606487
utah,1,-24.023435780812306
utah,1,-24.023435780812306
arizona,1,-26.13329981434802
arizona,1,-26.13329981434802
arizona,1,-28.643698403512744
arizona,1,-28.643698403512744
arizona,1,-28.643698403512744
arizona,1,-28.643698403512744
